uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19f3767c-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	It could have provided a basic understanding about subject matter, the challenges, and possible solutions on the path toward sustainability.	It could have provided a basic understanding about subject matter , the challenges , and possible solutions on the path toward sustainability .	"Additional materials and information: www.dbu.de/359.html ""Having to revolutionize our entire lifestyle and way of thinking appeared to be an uncomfortable truth for many of the participants in the ""Sustainability Week"" during my course of studies in international business. [...] I believe that a tool like the Footprint would have been very useful in this week of seminars. It could have provided a basic understanding about subject matter, the challenges, and possible solutions on the path toward sustainability."" Verena treber from Germany, student of international business and ""Go 4 BioDiv"" participant Part 4 The Footprint's role in education for sustainable development 91 the bavarian State Office for the environment In 2009 the Bavarian State Office for the Environment created an informational brochure and educational material on the Footprint for school curricula as part of its series ""UmweltWissen"" (""Environmental Knowledge"", in German). These can be accessed on the Internet at: www.lfu.bayern.de/umweltwissen/doc/* uw_86_oekologischer_fussabruck.pdf www.lfu.bayern.de/umweltwissen/doc/* uw_87_oekologischer_fussabruck_im_ unterricht.pdf (available as PDF files on the accompanying DVD) In collaboration with the University of Augsburg Chair for the Didactics of Geography additional educational material was published which also is available on the accompanying DVD. The latest version can be downloaded from www. lfu.bayern.de/umweltwissen/doc/uw_bm_01_ schuelerblaetter_oekologischer_fussabruck.zip Kate e.V."	It could have provided a basic understanding about subject matter, the challenges, and possible solutions on the path toward sustainability.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19f3767d-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Modeste Abiala Bollore trAnsport & loGIstIcs Abdou Kabir Adoumbou cABInet mAitre sAkArIYAou nouro-GuIwA Maxime Ahonako cABInet d'AvocAts desire H. Aihou fAdesp/uAc Michel Kouvi Akognon BenIn Gold cAshew IndustrIes Rafikou Agnila Alabi cABInet mAitre rAfIkou AlABI Victor K. Ananouh mInIstere Du cAdre de vIe et Du Developpement durABle Charles Badou cABInet d'AvocAts chArles BAdou Magloire Daoudou cABInet des experts AssocIes--ceA sArl Michel Degbo socIete BenInoIse d'enerGIe electrIQue Moussa-Fils Djibril AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Nadine Dossou Sakponou cABInet roBert M. Dossou Rodrigue Dossou-Togbe Djakaridja Fofana PWC Cote d'IvoIre Hounnou Ghislain Comlan mInIstere Du cAdre de vIe et Du Developpement durABle Christel A. Gomez cABInet kephA consultAnts Ogoudje Cesar Guegni cABInet d'AvocAts chArles BAdou William Kodjoh-Kpakpassou trIBunAl de Commerce de Cotonou Victorien D. Kougblenou AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Carelle Kounou Alain Rene Kpetehoto cABInet Artech Cassime Lassissi Tairou Mama socIete InternAtIonAle de trAnsIt Toure Severin-Maxime Quenum cABInet spA Baba BodY, Quenum et sAmBAou Hugues Sagbadja AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Alexandrine Falilatou Saizonou-Bedie cABInet d'AvocAts AlexAndrIne F. sAIzonou-BedIe Olagnika Salam offIce notArIAl olAGnIkA sAlAm Adegbindin Saliou cABInet des experts AssocIes--ceA sArl Alidou Sare AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Narcisse Justin Soglo Ordre nAtIonAl des ArchItectes et urBAnIstes Yessoufou Tanda mInIstere Du cAdre de vIe et Du Developpement durABle Gilles Togan mAersk BenIn sA Joseph Desire Tokanhan Ordre nAtIonAl des ArchItectes et urBAnIstes Victorin Yehouenou cABInet des Experts AssocIes--ceA sArl Bhutan constructIon AssocIAtIon of BhutAn mInIstrY of fInAnce thImphu cItY corporAtIon Manoj Bhujhel BhutAn Power corporAtIon Ltd.	Modeste Abiala Bollore trAnsport & loGIstIcs Abdou Kabir Adoumbou cABInet mAitre sAkArIYAou nouro-GuIwA Maxime Ahonako cABInet d'AvocAts desire H. Aihou fAdesp / uAc Michel Kouvi Akognon BenIn Gold cAshew IndustrIes Rafikou Agnila Alabi cABInet mAitre rAfIkou AlABI Victor K. Ananouh mInIstere Du cAdre de vIe et Du Developpement durABle Charles Badou cABInet d'AvocAts chArles BAdou Magloire Daoudou cABInet des experts AssocIes - - ceA sArl Michel Degbo socIete BenInoIse d'enerGIe electrIQue Moussa-Fils Djibril AGence nAtIonAle Du domAIne et Du foncIer ( ANDF ) Nadine Dossou Sakponou cABInet roBert M. Dossou Rodrigue Dossou-Togbe Djakaridja Fofana PWC Cote d'IvoIre Hounnou Ghislain Comlan mInIstere Du cAdre de vIe et Du Developpement durABle Christel A. Gomez cABInet kephA consultAnts Ogoudje Cesar Guegni cABInet d'AvocAts chArles BAdou William Kodjoh-Kpakpassou trIBunAl de Commerce de Cotonou Victorien D. Kougblenou AGence nAtIonAle Du domAIne et Du foncIer ( ANDF ) Carelle Kounou Alain Rene Kpetehoto cABInet Artech Cassime Lassissi Tairou Mama socIete InternAtIonAle de trAnsIt Toure Severin-Maxime Quenum cABInet spA Baba BodY , Quenum et sAmBAou Hugues Sagbadja AGence nAtIonAle Du domAIne et Du foncIer ( ANDF ) Alexandrine Falilatou Saizonou-Bedie cABInet d'AvocAts AlexAndrIne F. sAIzonou-BedIe Olagnika Salam offIce notArIAl olAGnIkA sAlAm Adegbindin Saliou cABInet des experts AssocIes - - ceA sArl Alidou Sare AGence nAtIonAle Du domAIne et Du foncIer ( ANDF ) Narcisse Justin Soglo Ordre nAtIonAl des ArchItectes et urBAnIstes Yessoufou Tanda mInIstere Du cAdre de vIe et Du Developpement durABle Gilles Togan mAersk BenIn sA Joseph Desire Tokanhan Ordre nAtIonAl des ArchItectes et urBAnIstes Victorin Yehouenou cABInet des Experts AssocIes - - ceA sArl Bhutan constructIon AssocIAtIon of BhutAn mInIstrY of fInAnce thImphu cItY corporAtIon Manoj Bhujhel BhutAn Power corporAtIon Ltd.	Modeste Abiala Bollore trAnsport & loGIstIcs Abdou Kabir Adoumbou cABInet mAitre sAkArIYAou nouro-GuIwA Maxime Ahonako cABInet d'AvocAts desire H. Aihou fAdesp/uAc Michel Kouvi Akognon BenIn Gold cAshew IndustrIes Rafikou Agnila Alabi cABInet mAitre rAfIkou AlABI Victor K. Ananouh mInIstere Du cAdre de vIe et Du Developpement durABle Charles Badou cABInet d'AvocAts chArles BAdou Magloire Daoudou cABInet des experts AssocIes--ceA sArl Michel Degbo socIete BenInoIse d'enerGIe electrIQue Moussa-Fils Djibril AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Nadine Dossou Sakponou cABInet roBert M. Dossou Rodrigue Dossou-Togbe Djakaridja Fofana PWC Cote d'IvoIre Hounnou Ghislain Comlan mInIstere Du cAdre de vIe et Du Developpement durABle Christel A. Gomez cABInet kephA consultAnts Ogoudje Cesar Guegni cABInet d'AvocAts chArles BAdou William Kodjoh-Kpakpassou trIBunAl de Commerce de Cotonou Victorien D. Kougblenou AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Carelle Kounou Alain Rene Kpetehoto cABInet Artech Cassime Lassissi Tairou Mama socIete InternAtIonAle de trAnsIt Toure Severin-Maxime Quenum cABInet spA Baba BodY, Quenum et sAmBAou Hugues Sagbadja AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Alexandrine Falilatou Saizonou-Bedie cABInet d'AvocAts AlexAndrIne F. sAIzonou-BedIe Olagnika Salam offIce notArIAl olAGnIkA sAlAm Adegbindin Saliou cABInet des experts AssocIes--ceA sArl Alidou Sare AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Narcisse Justin Soglo Ordre nAtIonAl des ArchItectes et urBAnIstes Yessoufou Tanda mInIstere Du cAdre de vIe et Du Developpement durABle Gilles Togan mAersk BenIn sA Joseph Desire Tokanhan Ordre nAtIonAl des ArchItectes et urBAnIstes Victorin Yehouenou cABInet des Experts AssocIes--ceA sArl Bhutan constructIon AssocIAtIon of BhutAn mInIstrY of fInAnce thImphu cItY corporAtIon Manoj Bhujhel BhutAn Power corporAtIon Ltd.	Modeste Abiala Bollore trAnsport & loGIstIcs Abdou Kabir Adoumbou cABInet mAitre sAkArIYAou nouro-GuIwA Maxime Ahonako cABInet d'AvocAts desire H. Aihou fAdesp/uAc Michel Kouvi Akognon BenIn Gold cAshew IndustrIes Rafikou Agnila Alabi cABInet mAitre rAfIkou AlABI Victor K. Ananouh mInIstere Du cAdre de vIe et Du Developpement durABle Charles Badou cABInet d'AvocAts chArles BAdou Magloire Daoudou cABInet des experts AssocIes--ceA sArl Michel Degbo socIete BenInoIse d'enerGIe electrIQue Moussa-Fils Djibril AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Nadine Dossou Sakponou cABInet roBert M. Dossou Rodrigue Dossou-Togbe Djakaridja Fofana PWC Cote d'IvoIre Hounnou Ghislain Comlan mInIstere Du cAdre de vIe et Du Developpement durABle Christel A. Gomez cABInet kephA consultAnts Ogoudje Cesar Guegni cABInet d'AvocAts chArles BAdou William Kodjoh-Kpakpassou trIBunAl de Commerce de Cotonou Victorien D. Kougblenou AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Carelle Kounou Alain Rene Kpetehoto cABInet Artech Cassime Lassissi Tairou Mama socIete InternAtIonAle de trAnsIt Toure Severin-Maxime Quenum cABInet spA Baba BodY, Quenum et sAmBAou Hugues Sagbadja AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Alexandrine Falilatou Saizonou-Bedie cABInet d'AvocAts AlexAndrIne F. sAIzonou-BedIe Olagnika Salam offIce notArIAl olAGnIkA sAlAm Adegbindin Saliou cABInet des experts AssocIes--ceA sArl Alidou Sare AGence nAtIonAle Du domAIne et Du foncIer (ANDF) Narcisse Justin Soglo Ordre nAtIonAl des ArchItectes et urBAnIstes Yessoufou Tanda mInIstere Du cAdre de vIe et Du Developpement durABle Gilles Togan mAersk BenIn sA Joseph Desire Tokanhan Ordre nAtIonAl des ArchItectes et urBAnIstes Victorin Yehouenou cABInet des Experts AssocIes--ceA sArl Bhutan constructIon AssocIAtIon of BhutAn mInIstrY of fInAnce thImphu cItY corporAtIon Manoj Bhujhel BhutAn Power corporAtIon Ltd.	Doing Business 2019: Training for Reform	World Bank Group	2018
19f3767e-fc0e-11ed-88fc-93f4be02dfa8	neigbor84.txt	Indicators of environmental concerns could be incorporated into these existing models to add an environmental component.	Indicators of environmental concerns could be incorporated into these existing models to add an environmental component .	This overview calls for a more comprehensive analysis of the environmental effects of the life cycle of tobacco, including cigarette production, trade and disposal. One way to do this is to use economic modelling to include environmental costs in the overall costs of the tobacco trade. Another would be to assess the economic viability of crops other than tobacco with a lesser environmental impact. To achieve the first, a variant of a Computable General Equilibrium (CGE) analysis of the effect of the tobacco trade on the environment could be created. Indicators of environmental concerns could be incorporated into these existing models to add an environmental component. By using the results of CGE modelling (alongside established cost-benefit methodologies), environmental effects could be costed (while offsetting other effects) in order to arrive at a figure on the net costs of tobacco and cigarette production that takes account of environmental impact.	Indicators of environmental concerns could be incorporated into these existing models to add an environmental component.	Tobacco and its environmental impact: an overview	World Health Organization	2017
19f3767f-fc0e-11ed-88fc-93f4be02dfa8	neigbor134.txt	"Prime Minister Narendra Modi's ""Make in India"" campaign focused on attracting foreign investment, boosting the private sector--manufacturing in particular--and enhancing the country's overall competitiveness."	"Prime Minister Narendra Modi 's "" Make in India "" campaign focused on attracting foreign investment , boosting the private sector - - manufacturing in particular - - and enhancing the country 's overall competitiveness ."	"As in other economies on the list of 10 top improvers, leaders of India and China adopted the Doing Business indicators as a core component of their reform strategies. Prime Minister Narendra Modi's ""Make in India"" campaign focused on attracting foreign investment, boosting the private sector--manufacturing in particular--and enhancing the country's overall competitiveness. The government turned to the Doing Business indicators to show investors India's commitment to reform and to demonstrate tangible progress. In 2015 the government's goal was to join the 50 top economies on the ease of doing business ranking by 2020. The administration's reform efforts targeted all of the areas measured by Doing Business, with a focus on paying taxes, trading across borders, and resolving insolvency. The country has made a substantial leap upward, raising its ease of doing business ranking from 130 in Doing Business 2016 to 63 in Doing Business 2020."	"Prime Minister Narendra Modi's ""Make in India"" campaign focused on attracting foreign investment, boosting the private sector--manufacturing in particular--and enhancing the country's overall competitiveness."	Doing Business 2020: Comparing Business Regulation in 190 Economies	World Bank Group	2019
19f37680-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	Many useful magazines and directories are available at libraries, U.S. Commercial Service offices, or the U.S. Department of Commerce's reference room in Washington, DC. State departments of commerce, trade associations, business libraries, and major universities may also provide such publications.	Many useful magazines and directories are available at libraries , U.S. Commercial Service offices , or the U.S. Department of Commerce 's reference room in Washington , DC. State departments of commerce , trade associations , business libraries , and major universities may also provide such publications .	Many useful magazines and directories are available at libraries, U.S. Commercial Service offices, or the U.S. Department of Commerce's reference room in Washington, DC. State departments of commerce, trade associations, business libraries, and major universities may also provide such publications.	Many useful magazines and directories are available at libraries, U.S. Commercial Service offices, or the U.S. Department of Commerce's reference room in Washington, DC. State departments of commerce, trade associations, business libraries, and major universities may also provide such publications.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19f37681-fc0e-11ed-88fc-93f4be02dfa8	neigbor116.txt	Management Science, 29, 1349-1364.	Management Science , 29 , 1349-1364 .	Burgelman, R. A. 1983. Corporate entrepreneurship and strategic management: Insights from a process study. Management Science, 29, 1349-1364.	Management Science, 29, 1349-1364.	Entrepreneurship in Education: What, Why, When, How	Martin Lackéus	2015
19f37682-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	For instance, about half of the employed population in Kenya is engaged in farming, whereas self-employment in nonagricultural household businesses and wage employment in informal enterprises account for slightly more than one-third.1 Diverse jobs agendas Countries differ in where the development payoffs from jobs are greatest.	For instance , about half of the employed population in Kenya is engaged in farming , whereas self-employment in nonagricultural household businesses and wage employment in informal enterprises account for slightly more than one-third.1 Diverse jobs agendas Countries differ in where the development payoffs from jobs are greatest .	Agrarian economies In countries where a majority of the population lives in rural areas, wage employment is not the prevalent form of work. For instance, about half of the employed population in Kenya is engaged in farming, whereas self-employment in nonagricultural household businesses and wage employment in informal enterprises account for slightly more than one-third.1 Diverse jobs agendas Countries differ in where the development payoffs from jobs are greatest. These payoffs depend on the country's level of development, demography, endowments, and institutions.	For instance, about half of the employed population in Kenya is engaged in farming, whereas self-employment in nonagricultural household businesses and wage employment in informal enterprises account for slightly more than one-third.1 Diverse jobs agendas Countries differ in where the development payoffs from jobs are greatest.	World Development Report 2013: Jobs	World Bank	2012
19f37683-fc0e-11ed-88fc-93f4be02dfa8	neigbor121.txt	Addi1onal fullfledged educa1on in the format of an IT school.	Addi1onal fullfledged educa1on in the format of an IT school .	Not all parents have good digital skills, so they can't always help their children with online learning. We help children to master technology through remote support. The sustainability of the project is due to several factors: 1. Shortage of qualified IT specialists in many countries of the world, which indicates the demand for high-quality specialized educa1on now and in the future; 2. Stable demand for high-quality services for the addi1onal development of children in the field of digital technologies: According to the company's own marke1ng research, the number of children in the world who regularly ahend training centers in the field of digital technologies is growing by about 6-10% annually; 3. Addi1onal fullfledged educa1on in the format of an IT school. The project program implies long-term comprehensive training, which is designed for a period of up to 9 years and can take place in parallel with the basic educa1on and in addi1on to it; 4. Team of qualified specialists involved in the implementa1on of the project. The project team consists of specialists in programming and IT, management, marke1ng, and pedagogy. The total number of employees and developers is about 100 people; 5. Constant adjustment and upda1ng of the training program through the introduc1on of modern educa1onal modules, relevant training plaKorms, as well as interes1ng and non-standard tasks and projects for selfimplementa1on;6. Sources of stable financial flows: The volume of financial revenues of the company is formed through three permanent channels: training in its own divisions, the implementa1on of franchises (lump-sum contribu1ons), and regular payments by exis1ng franchisees (royal1es); 7. The possibility of replica1on of the project in any locality (popula1on size does not maher);8. The project's target audience is children and adolescents aged 6-14 (children at this age are especially suscep1ble to new knowledge, are interested in modern technologies, and ac1vely use gadgets, but use them mainly for entertainment) and their parents (they care about quality educa1on of their children, and precisely at the age of 6-14 invest the core capital in their development).	Addi1onal fullfledged educa1on in the format of an IT school.	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
19f37684-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	In the next phase, moving forward with technology transfer of current research findings to groundnut farmers and documentation of impacts.	In the next phase , moving forward with technology transfer of current research findings to groundnut farmers and documentation of impacts .	This broad-based and very experienced team should ensure maximum success. The project should continue, but suggestions for closer linkages and greater involvement of other disciplines should not be overlooked. There could be major benefit from pooling resources, particularly data collected and advances in modeling. Areas of concern, and potential benefit, include: 1. Health and food safety considerations. 2. Closer collaboration with UFL 13 on adaptation and adoption of the aflatoxin sub-model since the association of insect damage and aflatoxin is well established. 3. Consideration should be given to the PIs suggestion of using Ghana as a lead institution in the West African region. 4. Closer collaboration amongst the projects being conducted in Ghana is highly recommended. 5. There is great potential for reducing crop losses through improved post-harvest operations and storage. Relating pest management, especially soil arthropod management to aflatoxin levels Project NCS19P - 217 - in groundnuts is important. In the next phase, moving forward with technology transfer of current research findings to groundnut farmers and documentation of impacts. 6. Publishing the volumes of research findings to help scientists in the rest of Africa.	In the next phase, moving forward with technology transfer of current research findings to groundnut farmers and documentation of impacts.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19f37685-fc0e-11ed-88fc-93f4be02dfa8	neigbor93.txt	Goettigen, Germany: University of Goettingen.	Goettigen , Germany : University of Goettingen .	Klasen, s., and F. Lamanna. 2008. The impact of gender inequality in education and employment on economic growth in developing countries: updates and extensions. Ibero-America Institute for Economic Research Working paper No. 175. Goettigen, Germany: University of Goettingen.	Goettigen, Germany: University of Goettingen.	The Women’s Empowerment in Agriculture Index	Sabina Alkire, Ruth Meinzen-Dick, Amber Peterman, Agnes R. Quisumbing, Greg Seymour, Ana Vaz	2013
19f37686-fc0e-11ed-88fc-93f4be02dfa8	neigbor82.txt	Earlier, in March, the Coalition for Transparency and Accountability in Education highlighted concerns about the company's practices such as capping classroom numbers in government schools, a practice that left children without access to a local school.	Earlier , in March , the Coalition for Transparency and Accountability in Education highlighted concerns about the company 's practices such as capping classroom numbers in government schools , a practice that left children without access to a local school .	In August, 174 national and international organizations called on investors to stop supporting Bridge International Academies, a private company that runs 25 schools in Liberia and other African countries. Earlier, in March, the Coalition for Transparency and Accountability in Education highlighted concerns about the company's practices such as capping classroom numbers in government schools, a practice that left children without access to a local school. The running of these schools had been outsourced to the Bridge International Academies in 2016.	Earlier, in March, the Coalition for Transparency and Accountability in Education highlighted concerns about the company's practices such as capping classroom numbers in government schools, a practice that left children without access to a local school.	Amnesty International Report 2017/18: THE STATE OF THE WORLD’S HUMAN RIGHTS	Amnesty International Ltd	2018
19f37687-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Arnell, R. Black, S. Dercon, A. Geddes and D.S. Thomas 2015 focus on environmental risks and migration: causes and consequences.	Arnell , R. Black , S. Dercon , A. Geddes and D.S. Thomas 2015 focus on environmental risks and migration : causes and consequences .	Adger, W.N., N.W. Arnell, R. Black, S. Dercon, A. Geddes and D.S. Thomas 2015 focus on environmental risks and migration: causes and consequences.	Arnell, R. Black, S. Dercon, A. Geddes and D.S. Thomas 2015 focus on environmental risks and migration: causes and consequences.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19f37688-fc0e-11ed-88fc-93f4be02dfa8	neigbor202.txt	TIB, Parliament Watch 2009: Report on observation of the first session of the ninth parliament, 2009.	TIB , Parliament Watch 2009 : Report on observation of the first session of the ninth parliament , 2009 .	Paper commissioned for the EFA Global Monitoring Report 2009, Overcoming Inequality: Why Governance Matters Second Primary Education Development Program 2008 Governance Report 2008. Directorate of Primary Education, Ministry of Primary and Mass Education, government of the People's Republic of Bangladesh SIDA (2009) reality check Bangladesh 2008. Listening to poor peoples' realities about primary healthcare and primary education. Stockholm Stapleton, a, Moran, G and Hossain, S. joint assessment of prospects for harmonisation within the justice sector in Bangladesh 2007. commissioned by the Justice and Human Rights Working Group of the Local Consultative Group of the Development Partners in Bangladesh. Funded by the CIDA, Dfid-wb Trust fund, Danida and the GTZ. TIB (2008) administration and Management of primary education: Problems and the way out TIB 2008, administration and management of primary education: Problems and the way out, July TIB, Bangladesh Election Commission: A diagnostic study, November 2006. TIB, Bangladesh Public Service Commission: A diagnostic study, March 2007. TIB, Biman Bangladesh Airlines: A diagnostic study. TIB, Bureau of Anti Corruption, fact finding mission, 2001. IGS, institutions of Accountability: Anti-Corruption Commission, 2007. TIB, corruption database report 2005, July 2006. TIB, household survey 2007. TIB, Parliament Watch 2009: Report on observation of the first session of the ninth parliament, 2009. TIB, performance of the power sector of Bangladesh: governance failures and remedial measures. TIB, problems of governance in the NGO sector: the way out. TIB, tracking the election process: an analysis of the violations of electoral code of conduct by the candidates of the postponed ninth parliamentary election, February 2007.	TIB, Parliament Watch 2009: Report on observation of the first session of the ninth parliament, 2009.	Joint Evaluation of Support to Anti-Corruption Efforts Bangladesh Country Report	Charlotte Vaillant, Deborah Mansfield, Derek Poate, Imran Ahmed, Mozammel Hoque, Zarina Rahman Khan	2011
19f37689-fc0e-11ed-88fc-93f4be02dfa8	neigbor139.txt	This project is being undertaken in 30 villages in a district of Rajasthan where the majority of people belong to the most marginalized and poorest communities.	This project is being undertaken in 30 villages in a district of Rajasthan where the majority of people belong to the most marginalized and poorest communities .	Recharging underground water aquifers also helps mitigate climate change by restoring the growth of trees in drought-stricken regions. Singh's current project is to adapt to climate change through water management. This project is being undertaken in 30 villages in a district of Rajasthan where the majority of people belong to the most marginalized and poorest communities.	This project is being undertaken in 30 villages in a district of Rajasthan where the majority of people belong to the most marginalized and poorest communities.	The Economics of Climate Change – IMF F&D | December 2019	Christine Lagarde, Felix Suntheim, Sena Oztosun, Lyndsay Walsh, Denise Marín, Ashlin Mathew, Patrick R. P. Heller, Mina Mashayekhi, José Antonio Ocampo, Melinda Weir	2019
19f3768a-fc0e-11ed-88fc-93f4be02dfa8	neigbor164.txt	C. State accountability: Help-seeking and response toviolence against women .	C. State accountability : Help-seeking and response toviolence against women .	C. State accountability: Help-seeking and response toviolence against women .	C. State accountability: Help-seeking and response toviolence against women .	The World’s Women 2015: Trends and Statistics	United Nations	2015
19f3768b-fc0e-11ed-88fc-93f4be02dfa8	neigbor134.txt	In other economies, the process is more convoluted.	In other economies , the process is more convoluted .	In other economies, the process is more convoluted. In Greece, for example, it takes one year to perform the six procedures. The deadline for submission of the bids is almost twice as long as in Korea (55 compared to 30 days). The evaluation of all bids received takes five months, and back and forth between contractors and the procuring entity typically delays it by an additional month. Once the decision is made and all documents are ready, signing the contract should take place in a matter of days. Instead, it takes an additional three months because of the need to receive approval from the Court of Auditors. Once this approval is obtained and the contract is signed, the contractor still needs to obtain an activity permit and an environmental permit before being able to commence the works--taking an additional month.	In other economies, the process is more convoluted.	Doing Business 2020: Comparing Business Regulation in 190 Economies	World Bank Group	2019
19f3768c-fc0e-11ed-88fc-93f4be02dfa8	neigbor69.txt	This structure allows ECW to advocate for education for what it is: a human right and a crucial investment in human capital, that holds the key to the foundation for development, conflict prevention, peace and security.	This structure allows ECW to advocate for education for what it is : a human right and a crucial investment in human capital , that holds the key to the foundation for development , conflict prevention , peace and security .	Raises the centrality of education in crisis on the global stage: ECW's governance structure - composed of a High-Level Steering Group at ministerial and heads of agency level and civil society, its associated Executive Committee and Secretariat - provides leverage with United Nations Member States and multilateral and regional intergovernmental organizations to draw attention to education in emergencies. This structure allows ECW to advocate for education for what it is: a human right and a crucial investment in human capital, that holds the key to the foundation for development, conflict prevention, peace and security. 5 The Grand Bargain is an agreement between more than 30 of the biggest donors and aid providers. It outlines a series of changes in the working practices of donors and aid organizations including commitments to increase funding to local and national responders and to increase multi-year funding to ensure greater predictability and continuity in humanitarian response.	This structure allows ECW to advocate for education for what it is: a human right and a crucial investment in human capital, that holds the key to the foundation for development, conflict prevention, peace and security.	ECW Strategic Plan 2018 - 2021	ECW	2018
19f3768d-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	Oxford University Press, Oxford.	Oxford University Press , Oxford .	Massey, D.S., J. Arango, G. Hugo, A. Kouaouci and A. Pellegrino 1998 Worlds in motion: Understanding international migration at the end of the Millennium. Oxford University Press, Oxford.	Oxford University Press, Oxford.	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19f3768e-fc0e-11ed-88fc-93f4be02dfa8	neigbor87.txt	Analyze the types of strategies used in the short or long term, and their impact.	Analyze the types of strategies used in the short or long term , and their impact .	L1. What role did livelihood strategies play in the recovery process? Analyze the types of strategies used in the short or long term, and their impact. Analyze the resources of the affected populations and how they were used. What lessons did populations learn from previous disasters?	Analyze the types of strategies used in the short or long term, and their impact.	Learning Lessons from Disaster Recovery: The Case of Mozambique	Peter Wiles, Kerry Selvester, Lourdes Fidalgo	2005
19f3768f-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	Moreover, the country far outscores the rest of Sub-Saharan Africa on the Health and Hygiene pillar (58th) due to the number of physicians (62nd), hospital facilities, and water and sanitation services (50th) that are available to the population.	Moreover , the country far outscores the rest of Sub-Saharan Africa on the Health and Hygiene pillar ( 58th ) due to the number of physicians ( 62nd ) , hospital facilities , and water and sanitation services ( 50th ) that are available to the population .	Selected Country/Economy Analysis Mauritius is Sub-Saharan Africa's highest-scoring member, moving up one spot in the global rankings to 54th. The country is one of the region's most developed and scores above regional and global averages in all aspects of the Enabling Environment subindex. It boasts a good business environment (17th)--defined by a low impact of taxes on business (8th) and profit (18th)--and an effective legal and administrative system. All of which encourages Explore additional features of the report at http://reports.weforum.org/ttcr 55 The Travel and Tourism Competitiveness Report 2019 investment in its T&T industry, which already benefits from high government prioritization (6th) and spending (4th) and effective tourism marketing (13th). Travel to Mauritius is also made easy by minimal visa requirements (5th), highquality tourism infrastructure (3rd) and fairly good ground and port infrastructure (24th). Moreover, the country far outscores the rest of Sub-Saharan Africa on the Health and Hygiene pillar (58th) due to the number of physicians (62nd), hospital facilities, and water and sanitation services (50th) that are available to the population.	Moreover, the country far outscores the rest of Sub-Saharan Africa on the Health and Hygiene pillar (58th) due to the number of physicians (62nd), hospital facilities, and water and sanitation services (50th) that are available to the population.	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
19f37690-fc0e-11ed-88fc-93f4be02dfa8	neigbor221.txt	General regime (G) .	General regime ( G ) .	General regime (G) .	General regime (G) .	Worldwide Tax Summaries - Corporate Taxes 2017/18	Lazhar Sahbani	2017
