uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19cda0a6-fc0e-11ed-88fc-93f4be02dfa8	neigbor15.txt	British Broadcasting Corporation (BBC) .	British Broadcasting Corporation ( BBC ) .	British Broadcasting Corporation (BBC) .	British Broadcasting Corporation (BBC) .	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
19cda0a7-fc0e-11ed-88fc-93f4be02dfa8	neigbor169.txt	There remain also important and underexplored opportunities for productivity increase in other staples (roots and tubers), which would also help raise women's agricultural labor productivity,66 and employment generation in the expansion of other high-value products (meat, dairy, fruits, and vegetables).	There remain also important and underexplored opportunities for productivity increase in other staples ( roots and tubers ) , which would also help raise women 's agricultural labor productivity ,66 and employment generation in the expansion of other high-value products ( meat , dairy , fruits , and vegetables ) .	Continued support to productivity growth in labor-intensive rice, cotton, and cashews could be complemented with additional support to other labor-intensive staples and high-value crops. Coted'Ivoire's traditional policy focus on cash crops more broadly (and cocoa in particular), has recently been extended to rice taking a more promising, holistic value chain approach that seeks to integrate all stakeholders. Despite much progress, many challenges remain, all along the chain, which continues to suffer from undercapitalization and lack of skills, coordination, and organization at all levels. There remain also important and underexplored opportunities for productivity increase in other staples (roots and tubers), which would also help raise women's agricultural labor productivity,66 and employment generation in the expansion of other high-value products (meat, dairy, fruits, and vegetables). Value chain studies can further help identify chain-specific constraints.67 To maximize employment generation, inclusive value chain approaches should be promoted. This remains an important area for further investigation.	There remain also important and underexplored opportunities for productivity increase in other staples (roots and tubers), which would also help raise women's agricultural labor productivity,66 and employment generation in the expansion of other high-value products (meat, dairy, fruits, and vegetables).	Cote d'Ivoire Jobs Diagnostic: Employment, Productivity, and Inclusion for Poverty Reduction	Luc Christiaensen, Patrick Premand	2017
19cda0a8-fc0e-11ed-88fc-93f4be02dfa8	neigbor243.txt	Expertise in data collection, software development and modeling has been gained in UFL13 and NCS19.	Expertise in data collection , software development and modeling has been gained in UFL13 and NCS19 .	(6) Cultivars introduce from Bulgaria yield 5-20% more than the local Valencia types in New Mexico. 2.2.3 training and capacity development. The TAM17, UFL13, FAM51 and NCS19 projects have trained a total of six Peanut CRSP External Evaluation Report 2005 - 15 - scientists. One student completed a Ph.D. degree and five completed M.S. degrees. Institutions and scientists in the U.S.A. and host countries have benefited from training in new procedures and techniques. Expertise in data collection, software development and modeling has been gained in UFL13 and NCS19. UGA28 has contributed to improved transformation techniques resulting in greater recovery of transgenic plants with better fertility. TAM17 has refined the introgression of useful traits from wild species, the identification of markers for useful traits, fatty acid and oil quality assay capabilities, and molecular biological techniques. FAM51 has characterized biochemical responses to drought and has identified drought-resistant genotypes. Screening techniques have been improved, and markers for identification of drought tolerant genotypes have been identified. Proteins are being evaluated for their anti-microbial activity against Aspergillus flavus. Items of equipment have been made available to some host countries and include vehicles, computers, digital cameras, and Global Positioning Systems (UFL13 and NCS19). In addition, labor saving devices for planting, harvesting, and shelling peanuts have been supplied to collaborators in Senegal, Ghana, Guyana, and Bolivia. 2.2.4 technology transfer. A significant improvement in technology transfer has been apparent during this second phase of the program. Notable achievements are the adoption of improved production practices extended through field days, workshops and farmer training activities in countries such as Ghana (UFL13 and NCS19), and Bolivia (UFL16) where yields have been increased two-fold. In Guyana (UFL52) the CRSP presence has resulted in a dramatic increase in area planted and production (five fold). The use of farmers as trainers is a very positive development, notably in Ghana (UFL13 and NCS19), Bolivia (UFL16) and in Guyana (UFL52) following farmer field school methodology.	Expertise in data collection, software development and modeling has been gained in UFL13 and NCS19.	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
19cda0a9-fc0e-11ed-88fc-93f4be02dfa8	neigbor9.txt	Plan appropriately with respect to prescription drugs, health insurance, vaccinations, and other matters, including dietary needs and preferences.	Plan appropriately with respect to prescription drugs , health insurance , vaccinations , and other matters , including dietary needs and preferences .	Prepare in advance to make your trip smoother and more productive. * Schedule meetings before leaving the United States. Determine whether an interpreter will be required and, if so, make all necessary arrangements before arriving. Business language is generally more technical than the conversational speech that many travelers can handle--and mistakes can be costly. The U.S. Commercial Service can assist in locating qualified translators. * Prepare new business cards in as many languages and sizes as necessary. In most countries, exchanging business cards at the first meeting is considered good business manners. As a matter of courtesy, it is best to carry business cards printed both in English and, if applicable, in the language of the country being visited. * Prepare for different weather conditions. Seasonal weather conditions in the countries being visited are likely to be different from conditions in the United States. * Address health care issues. Plan appropriately with respect to prescription drugs, health insurance, vaccinations, and other matters, including dietary needs and preferences. * Find out about the electrical current in each of your destinations. A transformer, plug adapter, or both may be needed to demonstrate company products, as well as your own electronics--such as laptops or tablets for presentations. * Think about money. U.S. banks can provide a list of automatic teller machines overseas, exchange rates, and traveler's checks. * Consider transportation. Be aware of public and private transportation available in each country you'll be visiting and have a plan for getting around. Arrange as many needs as possible (e.g., hiring a driver) before you arrive. * Prepare for differences in culture. Become familiar with basic cultural communication such as hand signals, street signs, and tipping conventions. U.S. Commercial Service commercial officers and specialists can teach you much about new cultures.	Plan appropriately with respect to prescription drugs, health insurance, vaccinations, and other matters, including dietary needs and preferences.	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
19cda0aa-fc0e-11ed-88fc-93f4be02dfa8	neigbor27.txt	Bundling cash transfers with the provision of mobile phones can potentially address multiple issues that women might face in a COVID-19 context, including access to mobile money transfers, other banking services, and information (Gender Innovation Lab, 2020).	Bundling cash transfers with the provision of mobile phones can potentially address multiple issues that women might face in a COVID-19 context , including access to mobile money transfers , other banking services , and information ( Gender Innovation Lab , 2020 ) .	Implementation details on timing, targeting, and modality - as well as potential tweaks to packages - can ensure that women and girls are not leftbehind. Targeting cash transfers at women can help to promote small businesses, reduce intimate partner violence, and encourage more equitable sharing of household labour and resources. Bundling cash transfers with the provision of mobile phones can potentially address multiple issues that women might face in a COVID-19 context, including access to mobile money transfers, other banking services, and information (Gender Innovation Lab, 2020).	Bundling cash transfers with the provision of mobile phones can potentially address multiple issues that women might face in a COVID-19 context, including access to mobile money transfers, other banking services, and information (Gender Innovation Lab, 2020).	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
19cda0ab-fc0e-11ed-88fc-93f4be02dfa8	neigbor163.txt	Health crises are also of high concern.	Health crises are also of high concern .	Some 1.74 million people will be in need of humanitarian assistance, particularly in the north-eastern and central provinces of the country, where food insecurity is the highest. Displaced people and communities hosting them will continue to be among the most vulnerable, including 103,000 IDPs, 90,000 refugees from DRC, and a projected 50,000 returning refugees - a number that could increase as a result of ongoing discussions between the Governments of Burundi and Tanzania. All the 80,000 previously returned refugees will also continue to have acute needs. Health crises are also of high concern. As of September 2019 there were 7.2 million cases of malaria -a tenfold increase compared with a decade ago -with over 2,700 fatalities. Malaria is among the leading causes of infant mortality, child malnutrition, and school dropouts. Cholera also remains of concern with 10 health districts in four provinces having recorded a cholera epidemic. In addition, the risk of cross-border transmission of Ebola to Burundi will likely remain high. The elections scheduled for 2020 present some risks for the socioeconomic situation, which could impact humanitarian projections.	Health crises are also of high concern.	Global Humanitarian Overview 2020 [EN]	United Nations Office for the Coordination of Humanitarian Affairs (OCHA)	2019
19cda0ac-fc0e-11ed-88fc-93f4be02dfa8	neigbor221.txt	Land, fine arts, antiquities, jewellery, and any other assets that are not subject to wear and tear or obsolescence are not granted tax depreciation.	Land , fine arts , antiquities , jewellery , and any other assets that are not subject to wear and tear or obsolescence are not granted tax depreciation .	Land, fine arts, antiquities, jewellery, and any other assets that are not subject to wear and tear or obsolescence are not granted tax depreciation. Cost of refining or reconstruction of building, equipment, and heavy machinery fixed to the walls attract tax depreciation at the rate of 5%.	Land, fine arts, antiquities, jewellery, and any other assets that are not subject to wear and tear or obsolescence are not granted tax depreciation.	Worldwide Tax Summaries - Corporate Taxes 2017/18	Lazhar Sahbani	2017
19cda0ad-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	These could be large significant events such as weddings or repeat small-scale household expenditures, e.g., for medicine.	These could be large significant events such as weddings or repeat small-scale household expenditures , e.g ., for medicine .	Expenses related to cultural activities Households struggling to access food via rice farming strategies remained saddled with other income stresses. These could be large significant events such as weddings or repeat small-scale household expenditures, e.g., for medicine. Weddings presented households with substantial costs, but because of their cultural importance farmers often prioritized saving income for this endeavor. As a result, scarce financial resources were not invested into enhancing returns from rice farming. For example, one farmer interviewed could not afford fertilizer for the 2014 main monsoon rice growing season (kharif season) because of paying for his daughter's wedding, with predictions of lower yields and shortage of food later in the year (SSI:13). The costs of weddings often exceeded rice farmers' financial capabilities, resulting in loan taking or sales of land. The knock-on effect is reduced investment in rice cropping, increased loan taking, or asset sales serving to reduce rice cropping households' long-term climate resilience.	These could be large significant events such as weddings or repeat small-scale household expenditures, e.g., for medicine.	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19cda0ae-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	Across the 10 countries with PASEC data, 45 percent of the overall disparity among students in learning outcomes is explained by the variations in the performance of the schools they attend.	Across the 10 countries with PASEC data , 45 percent of the overall disparity among students in learning outcomes is explained by the variations in the performance of the schools they attend .	This chapter has highlighted the disparities in learning outcomes that impede overall progress on learning, and the importance of having a systems approach to improving learning. Across the 10 countries with PASEC data, 45 percent of the overall disparity among students in learning outcomes is explained by the variations in the performance of the schools they attend. In particular, disparities among schools, where some do not impart the basics, suggest a key emphasis for learning policies in certain contexts.	Across the 10 countries with PASEC data, 45 percent of the overall disparity among students in learning outcomes is explained by the variations in the performance of the schools they attend.	Results Report 2019	Global Partnership for Education	2019
19cda0af-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	"Negotiating the Liberalization of the Temporary Movement of Natural Persons.	 Negotiating the Liberalization of the Temporary Movement of Natural Persons ."			"Negotiating the Liberalization of the Temporary Movement of Natural Persons.	 Negotiating the Liberalization of the Temporary Movement of Natural Persons ."	World Development Report 2013: Jobs	World Bank	2012
19cda0b0-fc0e-11ed-88fc-93f4be02dfa8	neigbor46.txt	The questions focus on education through a formal mechanism (as opposed to home school or tutoring), and are designed to capture the interaction between the participant and the environment by obtaining parental responses to questions across three participatory domains.	The questions focus on education through a formal mechanism ( as opposed to home school or tutoring ) , and are designed to capture the interaction between the participant and the environment by obtaining parental responses to questions across three participatory domains .	(iv) UNICEF/Washington Group Module on Inclusive Education To support the promotion of the right to education for children with disabilities through cross-nationally comparable data, UNICEF and the WG are working on the development of a survey Module on Inclusive Education to assess the school environment and participation. The purpose of this set of questions is to provide information that can inform policy, provide a statistical summary of environmental influences on participation in school, and identify key areas with bottlenecks that can be followed-up on. The questions focus on education through a formal mechanism (as opposed to home school or tutoring), and are designed to capture the interaction between the participant and the environment by obtaining parental responses to questions across three participatory domains.	The questions focus on education through a formal mechanism (as opposed to home school or tutoring), and are designed to capture the interaction between the participant and the environment by obtaining parental responses to questions across three participatory domains.	UN Disability and Development Report – Realizing the SDGs by, for and with persons with disabilities	United Nations	2019
19cda0b1-fc0e-11ed-88fc-93f4be02dfa8	neigbor100.txt	Education facilities 257.6 Cash transfers and other incentives for students 2.5 7 23 20 49 US$ millions allocated Activity # of grants Gender equalitya 60.2 Health and nutrition in school 15.2 Access for out-of-school childrenb 25.7 7 Adult learning 8.9 Support to children with disabilities/special needs 2.7 Note The grant allocation is among the 34 implementation grants active as of June 2018.	Education facilities 257.6 Cash transfers and other incentives for students 2.5 7 23 20 49 US $ millions allocated Activity # of grants Gender equalitya 60.2 Health and nutrition in school 15.2 Access for out-of-school childrenb 25.7 7 Adult learning 8.9 Support to children with disabilities / special needs 2.7 Note The grant allocation is among the 34 implementation grants active as of June 2018 .	Gpe has supported more than 22 million children since 2015. Cumulative number of equivalent children supported for a year of basic education (primary and lower secondary) by GPE, in millions Source GPE Secretariat. Milestone overall FCACs actual female 35. Note that this indicator is not intended as a formal count; it is only a proxy for the actual number of children reached by GPE. Specifically, depending on how a given GPE grant is used by a country and the nature of country-level projects implemented, its impact may affect more or less children than estimated by the indicator. 36. Girls make up less than half of the estimated children supported because these estimates are based on the children being served by the education systems across DCPs, and girls are still on average less likely to have access to education, so they are less likely to be beneficiaries. Education facilities 257.6 Cash transfers and other incentives for students 2.5 7 23 20 49 US$ millions allocated Activity # of grants Gender equalitya 60.2 Health and nutrition in school 15.2 Access for out-of-school childrenb 25.7 7 Adult learning 8.9 Support to children with disabilities/special needs 2.7 Note The grant allocation is among the 34 implementation grants active as of June 2018. a. This involves activities focused on promoting gender equality in a very clear and specific way, such as awareness campaigns, resources for menstrual hygiene management, gender-responsive education, and so on. Activities (such as scholarships) that mention girls as part of a broader group of beneficiaries are additional to this category. b. This category focuses primarily on non-formal education systems and interventions for refugees and displaced children; other activities that expand access to get more children into school, such as building schools and recruiting teachers, are counted in other categories.	Education facilities 257.6 Cash transfers and other incentives for students 2.5 7 23 20 49 US$ millions allocated Activity # of grants Gender equalitya 60.2 Health and nutrition in school 15.2 Access for out-of-school childrenb 25.7 7 Adult learning 8.9 Support to children with disabilities/special needs 2.7 Note The grant allocation is among the 34 implementation grants active as of June 2018.	Results Report 2019	Global Partnership for Education	2019
19cda0b2-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	A. calculations by the World Development Report 2013 team of the Fafo (Forskningsstiftelsen Fafo [Fafo Research Foundation]) 2012 survey on good jobs.	A. calculations by the World Development Report 2013 team of the Fafo ( Forskningsstiftelsen Fafo [ Fafo Research Foundation ] ) 2012 survey on good jobs .	"The weights associated with different job characteristics in the estimated hedonic price function allow an assessment of the value workers attach to each job characteristic. The monetary value of a job characteristic can be assessed by comparing the corresponding weight in the hedonic price function with the weight of earnings. Thus, for instance, a hedonic function reveals the share of earnings respondents would be willing to forgo in exchange for stability, or for creativity at work, or for a job providing voice in the workplace.b Using surveys commissioned for this Report, hedonic valuation of health insurance benefits range from 1.5 percent of hourly wages BOX 2.3 The value of job attributes can be quantified through hedonic pricing Source: World Development Report 2013 team. A. calculations by the World Development Report 2013 team of the Fafo (Forskningsstiftelsen Fafo [Fafo Research Foundation]) 2012 survey on good jobs. b. Recent examples are Hintermann, Alberini, and Markandya 2010 and Falco and others 2012. in Colombia and China to 4.2 percent in Egypt and 5.1 percent in Sierra Leone.a This is significantly lower than the explicit valuations answered by those surveyed: 4.9 percent in China, 10 percent in Colombia and Sierra Leone, and, at the highest, 25 percent in Egypt. This indicates that the revealed preference of individuals for health insurance benefits in the job are lower than the price they express they would be willing to pay. Hedonic pricing can also identify the revealed preference to pay for other less tangible job characteristics. Salaried workers in Colombia, China, and Egypt would forgo up to 1.5 percent of hourly wages for jobs that are ""meaningful."" In Egypt, salaried workers reveal a price tag equivalent of up to 2.1 percent of hourly wages for jobs that are non-manual or nonroutine."	A. calculations by the World Development Report 2013 team of the Fafo (Forskningsstiftelsen Fafo [Fafo Research Foundation]) 2012 survey on good jobs.	World Development Report 2013: Jobs	World Bank	2012
19cda0b3-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	Outside of agriculture, microenterprises and household businesses account for a large share of employment in a majority of developing countries.	Outside of agriculture , microenterprises and household businesses account for a large share of employment in a majority of developing countries .	In developing countries, many people work in very small and not so dynamic economic units. Family farms, which often predominate in agriculture, average only 1.2 hectares in Asia, and 1.8 hectares in Sub-Saharan Africa. Outside of agriculture, microenterprises and household businesses account for a large share of employment in a majority of developing countries. These businesses make a significant contribution to gross job creation and destruction, although not necessarily to net job creation and productivity growth.	Outside of agriculture, microenterprises and household businesses account for a large share of employment in a majority of developing countries.	World Development Report 2013: Jobs	World Bank	2012
19cda0b4-fc0e-11ed-88fc-93f4be02dfa8	neigbor144.txt	Simon Hogg lAwYer Ng Chia how zAId IBrAhIm & co.	Simon Hogg lAwYer Ng Chia how zAId IBrAhIm & co .	Simon Hogg lAwYer Ng Chia how zAId IBrAhIm & co. (zIco) Azura Megat Ibrahim IndAh wAter konsortIum Kumarakuru Jai ferrIer hodGson Mh Sdn Bhd Abdul Azis Japri tenAGA nAsIonAl BerhAd Norhaiza Jemon compAnIes commIssIon EU John Teo sheArn delAmore & co.	Simon Hogg lAwYer Ng Chia how zAId IBrAhIm & co.	Doing Business 2019: Training for Reform	World Bank Group	2018
19cda0b5-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	Gymnasiums provide general secondary education at a higher level.	Gymnasiums provide general secondary education at a higher level .	Country Notes School education is divided into three levels: primary (4 years), basic (9 years) and secondary (11 years). A child can be admitted to school at 6 or 7 years of age. Primary education is given in primary schools, 1-4 grades in secondary schools and 1 -4 grades in gymnasiums. Basic education is compulsory for all children. It is provided in basic schools, 5-9 classes of secondary schools and 5-9 classes of gymnasiums. At the end of basic education, a Certificate of Basic Education is awarded.9th grade graduates have three possibilities: 1) Third stage of school education (10-11th grades); 2) Vocational/technical establishments; Technicums. In secondary education, pupils continue to study in secondary schools 10-11th grades, grammar schools or lyceums. School-leavers are given a Certificate of Secondary Education.General secondary education is provided by general secondary schools, gymnasiums, lyceums and colleges, as well as in first courses of specialized and technical schools. Gymnasiums provide general secondary education at a higher level. Lyceums provide vocationally-oriented education that completes general secondary education. 3) System of Education: http://www.ibe.unesco.org/fileadmin/user_upload/Publications/WDE/2010/pdf-versions/Belarus.pdf Grade x Belgium Diploma awarded Diploma Van Secundair Onderwijs (Secondary Education Diploma) School year September - July compulsory Education ages 6-18 educational system U.S. equivalent Nursery education (2 1/2 - 6 years old; 3 yrs. In length) nursery; Pre-K; Kindergarten Primary Education - 1st Grade 1st 2nd 2nd 3rd 3rd 4th 4th 5th 5th 6th - Getuigschrift van Lager Onderwijs (Primary Education Certificate) 6th General Secondary Education (Aso);Artistic(KSO);Technical(TSO); Vocational(BSO) i 7th ii 8th iii 9th iv 10th v 11th vi - Diploma van Secundair Onderwijs (Secondary Education diploma) 12th - Standard High School diploma grading scale U.S. equivalent 18-20 90-100 A+ 16-17.9 80-89 A 14-15.9 70-79 B 10-13.9 50-69 C below 10 below 50 F grading remarks *There are differences between the French and Flemish community met Voldoening: Satisfactory; met Onderscheiding: Distinction (70%); met Grote Onderscheiding: High distinction (80%); met Grootste Onderscheiding: Highest distinction (90%).	Gymnasiums provide general secondary education at a higher level.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19cda0b6-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Inaugural- Dissertation zur Erlangung des akademischen Grades eines Doktors der Naturwissenschaften an der Fakultat fur Angewandte Informatik der Universitat Augsburg.	Inaugural - Dissertation zur Erlangung des akademischen Grades eines Doktors der Naturwissenschaften an der Fakultat fur Angewandte Informatik der Universitat Augsburg .	Moglichkeiten und Grenzen einer Umsetzung von Umweltwissen in Umwelthandeln unter dem Aspekt einer Nachhaltigen Entwicklung in Bayern. Inaugural- Dissertation zur Erlangung des akademischen Grades eines Doktors der Naturwissenschaften an der Fakultat fur Angewandte Informatik der Universitat Augsburg.	Inaugural- Dissertation zur Erlangung des akademischen Grades eines Doktors der Naturwissenschaften an der Fakultat fur Angewandte Informatik der Universitat Augsburg.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
