uuid	file	sentence	tok_sentence	paragraph	trimmed_sent	title	source	year
19db57d1-fc0e-11ed-88fc-93f4be02dfa8	neigbor46.txt	Features such as text-to-speech and voice recognition, ability to change contrast and colour schemes, touch and gesture input, and screen magnification, which in the past required specialized standalone software and hardware, are embedded within off-the-shelf ICT devices.	Features such as text-to-speech and voice recognition , ability to change contrast and colour schemes , touch and gesture input , and screen magnification , which in the past required specialized standalone software and hardware , are embedded within off-the-shelf ICT devices .	A growing number of mainstream, everyday ICT such as mobile devices and desktop computers increasingly offer functionalities that facilitate communication and information access for persons with disabilities. Features such as text-to-speech and voice recognition, ability to change contrast and colour schemes, touch and gesture input, and screen magnification, which in the past required specialized standalone software and hardware, are embedded within off-the-shelf ICT devices. These features enable persons with disabilities to receive information and content in the format that they can perceive and prefer. For example, a person with visual impairments can use text-to-speech functionality or software to read a website, a person with hearing impairments can use SMS or instant text messaging to communicate, and a person with mobility impairments can use voice recognition to operate and navigate their digital device.	Features such as text-to-speech and voice recognition, ability to change contrast and colour schemes, touch and gesture input, and screen magnification, which in the past required specialized standalone software and hardware, are embedded within off-the-shelf ICT devices.	UN Disability and Development Report – Realizing the SDGs by, for and with persons with disabilities	United Nations	2019
19db57d2-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	The central questions of the week-long program, which is conceived for students in their 10th to 13th school year, are: What is behind the idea of the Footprint?	The central questions of the week-long program , which is conceived for students in their 10th to 13th school year , are : What is behind the idea of the Footprint ?	"Preparations for the Youth Summit took place in the country cabins and other traditional dwellings in the International Wilderness Camp in the Bavarian Forest National Park. With the support of the GTZ and the Deutsche Bundesstiftung Umwelt (DBU, see the Infobox on pg. 90) and a network of cooperation partners, the International Wilderness Camp was built as a place for sustainable development educational activities. It conveys an impression of the diverse ways of life in our world. The summit participants were accommodated in lodgings that are typical for the National Park's partner conservation programs in Benin, Brazil, Chile, Venezuela, Vietnam, Siberia, the Czech Republic, and Mongolia. Within 10 days in the International Wilderness Camp, the young people developed the political messages and creative artistic contributions that were introduced above. But the Footprint was not only a central theme during the Youth Summit. Just like other overarching topics such as climate change and resource consumption, it forms a regular part of the weeklong educational programs for school classes and youth groups. These take place in the country cabins of the International Wilderness Camp. The students, who live in the traditional dwellings, try to understand the topics from the perspectives of their ""host countries"" or the conservation areas which are partners of the Bavarian Forest National Park. The central questions of the week-long program, which is conceived for students in their 10th to 13th school year, are: What is behind the idea of the Footprint? How large is our country's Footprint and those of other countries? What does this all have to do with nature preservation and conservation areas? What role does each of us play in this? ""Living well within the means of one planet"" - Is this at all possible? If yes, how? The ""Chair Metaphor"", the ""Loop Game"" or the ""Quotation Line"" serve as educational starting points."	The central questions of the week-long program, which is conceived for students in their 10th to 13th school year, are: What is behind the idea of the Footprint?	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19db57d3-fc0e-11ed-88fc-93f4be02dfa8	neigbor226.txt	At the end of the first two years in technical fields pupils obtain a Diploma of Tecnico Basico.	At the end of the first two years in technical fields pupils obtain a Diploma of Tecnico Basico .	System of Education: http://www.moed.bm/Documents/BermudaPublicSchoolSystem.pdf BOLIVIA Diploma Awarded Bachillerato Humanistico Bachillerato Tecnico School Year March-December Compulsory Education ages 6-14 grades 1-8 Educational System U.S. Equivalent Educacion preprimaria (ages 4-6) Nursery; Pre-K; Kindergarten Primary School - 1st 1st 2nd 2nd 3rd 3rd 4th 4th 5th 5th 6th 6th 7th 7th 8th 8th Secondary School/Technical School - 9th 9th 10th 10th 11th 11th 12th - Bachillerato Humanistico; Bachillerato Tecnico 12th - Standard High School Diploma Grading Scale U.S. Equivalent 7 sobresaliente 90-100 A 6 distinguido 77-89 B 5 bueno 64-76 C 4 suficiente 51-63 D below 3.6 reprobado 0-50 F Grading Remarks Country Notes Primary education lasts for eight years divided in three cycles of 3, 3 and 2 years. Secondary education covers four years divided into two cycles of two years each, one devoted to technical training and the other to specialized training. The latter is divided into a general academic and a technical option. At the end of the first two years in technical fields pupils obtain a Diploma of Tecnico Basico. The next two years lead to the Diploma de Bachiller Tecnico which is equivalent to the title of Tecnico Medio. Pupils taking the general academic option obtain the Diploma de Bachiller Humanistico in a chosen subject. Access to university is subject to an entrance examination called Pre-Grado.	At the end of the first two years in technical fields pupils obtain a Diploma of Tecnico Basico.	A Guide for the Placement and Transcript Evaluation of Foreign-Born Students	Manatee County ESOL/Migrant/Immigrant Programs	2010
19db57d4-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	The country made substantial progress on air transport infrastructure (10th to 8th); and revised figures resulted in enhanced environmental sustainability (9th to 6th) and natural resources (119th to 80th).	The country made substantial progress on air transport infrastructure ( 10th to 8th ) ; and revised figures resulted in enhanced environmental sustainability ( 9th to 6th ) and natural resources ( 119th to 80th ) .	All but one member of Western Europe improved its T&T competitiveness since the last edition of the report. Germany is the subregion's largest T&T economy and third-most competitive in the world. The country boasts a large domestic T&T market, strong overall enabling Explore additional features of the report at http://reports.weforum.org/ttcr38 The Travel and Tourism Competitiveness Report 2019 environment (6th), infrastructure (7th) and natural and cultural resources (8th). Yet, with a smaller T&T sector (measured by GDP), France (2nd) remains the most competitive T&T economy in Western Europe thanks to one of the world's best scores for cultural resources and business travel (2nd) and exceptional natural resources (6th). The Netherlands had the subregion's greatest improvement, moving up two places to rank 15th globally. The country made substantial progress on air transport infrastructure (10th to 8th); and revised figures resulted in enhanced environmental sustainability (9th to 6th) and natural resources (119th to 80th). The United Kingdom was the only country in Western Europe to decline in competitiveness (5th to 6th), due to falling digital demand, which also led to significant drops in scores on natural (16th to 21st) and cultural (7th) resources. The Czech Republic (38th) remains the leastcompetitive T&T economy in the subregion, holding Western Europe's lowest score for natural resources (93rd).	The country made substantial progress on air transport infrastructure (10th to 8th); and revised figures resulted in enhanced environmental sustainability (9th to 6th) and natural resources (119th to 80th).	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
19db57d5-fc0e-11ed-88fc-93f4be02dfa8	neigbor231.txt	The report provides unique insight into the strengths and areas for development of each country to enhance its industry competitiveness, and a platform for multistakeholder dialogue at the countrylevel to formulate appropriate policies and actions.	The report provides unique insight into the strengths and areas for development of each country to enhance its industry competitiveness , and a platform for multistakeholder dialogue at the countrylevel to formulate appropriate policies and actions .	Benchmarking T&T Competitiveness The report provides a strategic benchmarking tool for business and governments to develop the T&T sector. By allowing cross-country comparison and benchmarking countries' progress on the drivers of T&T competitiveness, it informs policies and investment decisions related to T&T business and industry development. The report provides unique insight into the strengths and areas for development of each country to enhance its industry competitiveness, and a platform for multistakeholder dialogue at the countrylevel to formulate appropriate policies and actions.	The report provides unique insight into the strengths and areas for development of each country to enhance its industry competitiveness, and a platform for multistakeholder dialogue at the countrylevel to formulate appropriate policies and actions.	The Travel & Tourism Competitiveness Report 2019: Travel and Tourism at a Tipping Point	Klaus Schwab	2019
19db57d6-fc0e-11ed-88fc-93f4be02dfa8	neigbor195.txt	Without the parts and necessary logistics to bring in materials and ship out products, many factories can barely produce or have no place to store the products.	Without the parts and necessary logistics to bring in materials and ship out products , many factories can barely produce or have no place to store the products .	Second, business-reopening permits and health regulations: Many SMEs struggle to meet the COVID-19 prevention requirements from the local government agencies. Some local governments also push the burden of COVID-19 prevention entirely on businesses. If one COVID-19 case cluster shows up in a business, the business will be closed for a longer period. Third, broken supply chain and logistics: Upstream SME closures are felt by downstream factories that are relying on the parts they produce for SMEs. Without the parts and necessary logistics to bring in materials and ship out products, many factories can barely produce or have no place to store the products. Most of the international shipping companies are slow in getting back to work because of the ongoing epidemic and various travel bans. Fourth, worries about revenue and cash flow: Because of the widespread low market demand, many small businesses have found that reopening only means they continue to pay rent and salaries without revenue. Many will pay staff minimal wages or lay off staff, which can further reduce demand.	Without the parts and necessary logistics to bring in materials and ship out products, many factories can barely produce or have no place to store the products.	Assessment of COVID-19’s Impact on Small and Medium-Sized Enterprises Implications from China	Jennifer Bouey	2020
19db57d7-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	For instance, policies for jobs may aim to improve compliance with rights, prosecuting forced labor and harmful forms of child labor.	For instance , policies for jobs may aim to improve compliance with rights , prosecuting forced labor and harmful forms of child labor .	A key question to ask is what purpose policies serve (figure 7.3). For instance, policies for jobs may aim to improve compliance with rights, prosecuting forced labor and harmful forms of child labor. Because fundamental labor rights and principles have been endorsed by most countries, promoting compliance with rights amounts to providing a global public good. Thus, interventions against human trafficking or child prostitution in one country are unlikely to have adverse effects in other countries and do not lead to a competition for jobs.	For instance, policies for jobs may aim to improve compliance with rights, prosecuting forced labor and harmful forms of child labor.	World Development Report 2013: Jobs	World Bank	2012
19db57d8-fc0e-11ed-88fc-93f4be02dfa8	neigbor30.txt	Thus the Footprint philosophy will take a place in peoples' daily lives.	Thus the Footprint philosophy will take a place in peoples ' daily lives .	"Part 4 The Footprint's role in education for sustainable development called upon decision-makers to halt biodiversity loss and conserve their precious sites. The video statements proved to be a convincing medium to engage people. Avaaraq from Greenland opened the floor by introducing the endeavor, truly speaking with her heart: ""Take a look at me. Take a look at my friends. Our homelands are suffering the consequences of climate change. We are not just another story in the news. We are the ones who need action now. This is personal!"" As a consequence to the diverse youth activities at COP 10, the CBD Executive Secretary, Dr. Ahmed Djoghlaf, committed the CBD Secretariat to establish a permanent focal point for youth in Montreal. ""Go 4 BioDiv"" 2010 was a joint initiative by GTZ, IUCN, UNESCO World Heritage Center, Tsukuba University (Japan) and the CBD. ""I believe in the simple, small things that each of us can do - we can all become active and turn things around! When we talk with our friends about the possibility for action, they will tell others who will tell others in turn. To communicate the Footprint concept to the broader public is also a ""must"", of course - with creative initiatives, through art and in cooperation with schools, universities and businesses. Thus the Footprint philosophy will take a place in peoples' daily lives."" elsa leticia esquer Ovalle from Mexico, student of natural resource management and ""Go 4 BioDiv"" participant Part 4 The Footprint's role in education for sustainable development ."	Thus the Footprint philosophy will take a place in peoples' daily lives.	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
19db57d9-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	K. European Court of Human Rights 2007.	K. European Court of Human Rights 2007 .	Source: World Development Report 2013 team. A. ILO 1998; ILO 2012a. b. Diallo and others 2010. C. UCW 2010. D. ILO 2009. E. Farley 2003. F. Fredman 2011. g. World Bank 2011d. H. World Bank and IFC 2011. i. World Bank 2008a. j. World Bank 2012b. K. European Court of Human Rights 2007. l. Levi and others 2012 for the World Development Report 2013. M. ITUC 2011. 158 wo R L D D EV E Lo P M E N T R E P O Rt 2 0 1 3 A job may also matter for others, beyond its holder. When asked about their most preferred jobs, survey respondents from four diverse countries provide different answers from those they offer when asked about the most important jobs to society (figure 5.1). They frequently mention working in the civil service or as a shop owner as the jobs they would prefer for themselves, while identifying teachers and doctors as the most important jobs for societies. China is the only country where a job in civil service is seen as more important for society than for the individual. In the Arab Republic of Egypt, a job as a teacher is more valued individually than socially. And in Sierra Leone, being a farmer is appreciated both individually and socially, while in the other countries it is recognized as socially valuable but is not a preferred job.	K. European Court of Human Rights 2007.	World Development Report 2013: Jobs	World Bank	2012
19db57da-fc0e-11ed-88fc-93f4be02dfa8	neigbor131.txt	There could also be major differences in institutional strengths between industry sectors within countries.	There could also be major differences in institutional strengths between industry sectors within countries .	Our Growth Markets Centre28 has developed a systematic framework (see Figure 17) to deal with these and other strategic issues arising, covering four key areas:  Business environment  Value proposition  Financial and human capital  Operating model. 27 ThisDay Live: Nigeria Loses $11.5bn to Tumbling Oil Prices, December 2014 28 For more details see our Growth Markets Centre website at: http://www.pwc.com/gx/en/growth-markets-centre/index.jhtml The World in 2050 Will the shiftin global economic power continue? PwC  31 Figure 17 - F amework for Growth Markets Strategy Source: PwC Second, emerging markets vary greatly in their institutional strengths and weaknesses and need to be assessed in a nuanced way. There could also be major differences in institutional strengths between industry sectors within countries. Deep local knowledge that is updated in real time is critical here to manage businesses successfully in an emerging market environment. Having the right local partners to navigate you through local political, legal and regulatory systems is also critical29. Identifying and promoting local talent who understand local business and social cultures better than any outsider will also be an increasing source of comparative advantage.	There could also be major differences in institutional strengths between industry sectors within countries.	The World in 2050: Will the shift in global economic power continue?	John Hawksworth, Danny Chan	2015
19db57db-fc0e-11ed-88fc-93f4be02dfa8	neigbor190.txt	Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q30.	Questions and Answers : ' Know Your Customer ' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q30 .	Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q30. Are there any prohibitions on the transfer of credit reports (for KYC and credit risk analysis purposes), criminal records (for KYC and crime prevention purposes) and medical data (for KYC and pension benefits purposes)? A30. Credit reports: An individual is entitled to where the processing by automatic means of personal data of which that individual is the data subject for the purpose of evaluating matters relating to him such as, for example, whether his performance at work, his creditworthiness, his reliability or his conduct, has constituted or is likely to constitute the sole basis for any decision significantly affecting him, to be informed by the data controller of the logic involved in that decision-taking. A data controller is not obliged to supply this information unless he has received: a) a request in writing; and b) except in prescribed cases, such fee (not exceeding the prescribed maximum) as he may require.	Questions and Answers: 'Know Your Customer' quick reference guide Country by country comparison of high level Know Your Customer and Anti-Money Laundering information Q30.	Know Your Customer: Quick Reference Guide	PWC	2016
19db57dc-fc0e-11ed-88fc-93f4be02dfa8	neigbor97.txt	Agricultural Systems 101(3):113-127.	Agricultural Systems 101 ( 3 ) :113 -127 .	Tanner, T., D. Lewis, D. Wrathall, R. Bronen, N. Cradock-Henry, S. Huq, C. Lawless, R. Nawrotzki, v. Prasad, m. A. Rahman, R. Alaniz, K. King, K. McNamara, M. Nadiruzzaman, S. HenlyShepard, and F. Thomalla. 2015. Livelihood resilience in the face of climate change. Nature Climate change 5:23-26. http://dx.doi. Org/10.1038/Nclimate2431 Thornton, P. K., J. Van de Steeg, A. Notenbaert, and M. Herrero. 2009. The impacts of climate change on livestock and livestock systems in developing countries: a review of what we know and what we need to know. Agricultural Systems 101(3):113-127. Http://dx.doi.org/10.1016/j.agsy.2009.05.002 Vorosmarty, C. J., J. Syvitski, J. Day, A. de Sherbinin, L. Giosan, and C. Paola. 2009. Battling to save the world's river deltas. Bulletin of the Atomic Scientists 65(2):31-43 Walker, B., C. S. Holling, S. Carpenter, and A. Kinzig. 2004. Resilience, adaptability and transformability in social-ecological systems. Ecology and Society 9(2):5. Http://dx.doi.org/10.5751/ Es-00650-090205 Wassmann, R., N. x. Hien, C. T. Hoanh, and T. P. Tuong. 2004. Sea level rise affecting the Vietnamese Mekong Delta: water elevation in the flood season and implications for rice production. Climatic Change 66(1-2):89-107. http://dx.doi.org/10.1023/B: CLIM.0000043144.69736.b7 Wisner, B., P. Blaikie, T. Cannon, and i. Davis. 2004. At risk: natural hazards, people's vulnerability and disasters. Second edition. Routledge, London, UK. Http://dx.doi.org/10.4324/97 80203428764 Appendix 1. Household survey methodology.	Agricultural Systems 101(3):113-127.	Resilience to hazards: rice farmers in the Mahanadi Delta, India	John M. Duncan, Emma L. Tompkins, Jadunandan Dash, Basundhara Tripathy	2017
19db57dd-fc0e-11ed-88fc-93f4be02dfa8	neigbor32.txt	As arable land becomes scarce, the development of yield-enhancing technologies is indispensable.	As arable land becomes scarce , the development of yield-enhancing technologies is indispensable .	An example is targeting in the agricultural sector. The underlying logic is based on the notion of public goods. The biggest obstacles to agricultural development are the lack of appropriate technologies and adequate infrastructures. As arable land becomes scarce, the development of yield-enhancing technologies is indispensable.120 But incentives to generate these technologies are undermined because they can be replicated freely.121 Thus, public policy plays a role by supporting the development and dissemination of such technologies. Because yieldenhancing technologies are fertilizer intensive A targeted investment climate? 218 wo R L D D EV E Lo P M E N T R E P O Rt 2 0 1 3 Port for public-private partnerships. More efficient logistics and public investments in major infrastructure facilities usually complement the package of incentives. A recent version of spatial targeting is the idea of charter cities: to attract businesses to a country with low credibility in the eyes of foreign investors, sovereignty of a city could be handed over to another country in exchange for the enforcement of a credible set of rules.123 The objective is to strengthen the investment climate in a small part of the country, potentially providing a demonstration effect for further reforms, while not threatening the rents of powerful local elites elsewhere.	As arable land becomes scarce, the development of yield-enhancing technologies is indispensable.	World Development Report 2013: Jobs	World Bank	2012
