uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffec0a5-fc0b-11ed-88fc-93f4be02dfa8	neigbor85.txt	Worksheet Name: This is the name of the worksheet, which is found in the tabs at the bottom of the National Footprint Accounts template. 5.2.1 Ef_crop Level 2 (Only cropland worksheet at this level) Ef_crop summarizes the cropland Footprints of Production, Import, Export, and Consumption. Layout: This worksheet begins with one identifying column. The 'Name' column reports the names of the considered groups of products summarized in this worksheet: 'crop products,' 'cropland in livestock,' and 'unharvested cropland.' This identifying column is followed by four columns that report the Footprints of Production ('EFP'), Imports ('EFI'), Exports ('EFE'), and Consumption ('EFC') for each products' group. Data and Calculation: For the 'crop products' group, the 'EFP', 'EFI', and 'EFE' columns report values directly from the Level 3 worksheets, crop_efp, crop_efi, and crop_efe, respectively. For the 'cropland in livestock' group, two grazing land-related Level 3 worksheets, livestock_efi and livestock_efe, are used as value sources for the 'EFI', and 'EFE' columns. These worksheets are used to estimate the amount of cropland embodied in traded livestock. For the 'unharvested cropland' group, the 'EFP' column reports values to adjust for the land locally left fallow. Finally, for each group, the 'EFC' column is calculated using the Equation 2_1. The final row in the ef_crop table totals the Footprints of Production, Imports, Exports, and Consumption to obtain total Footprints for the crop land use type. The total Footprint of Production for the 'crop products' group is calculated by summing only the Footprint of Production of primary products to avoid double counting. The total Footprint of Consumption is calculated by applying Equation 2_1 to the total EFP, EFI, and EFE. Refers to: Crop_efp (L3), Crop_efi (L3), Crop_efe (L3), Livestock_efi (L3), Livestock_efe (L3), Crop_unharv_efp (L3) referenced by: Summary (L1) Summary: This summarizes what information the worksheet contains.	The 'Name' column reports the names of the considered groups of products summarized in this worksheet: 'crop products,' 'cropland in livestock,' and 'unharvested cropland.'	The ' Name ' column reports the names of the considered groups of products summarized in this worksheet : ' crop products , ' ' cropland in livestock , ' and ' unharvested cropland .	The 'Name' column reports the names of the <mark>considered</mark> groups of products summarized in this worksheet: 'crop products,' 'cropland in livestock,' and 'unharvested cropland.'	names of the considered groups of products summarized in this worksheet: 'crop	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	ECOLOGICAL FOOTPRINT ATLAS 2010	Brad Ewing, David Moore, Steven Goldfinger, Anna Oursler, Anders Reed, Mathis Wackernagel, Nora Padula	2010
cffec0a6-fc0b-11ed-88fc-93f4be02dfa8	neigbor48.txt	WHO Could be considered at country level, to inform planning of care for comorbidities. 3.8 Achieve UHC, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all 3.8.1 Coverage of essential health services (defined as the average coverage of essential services based on 16 tracer interventions). 3.8.2 Proportion of population with large household expenditures on health as a share of total household expenditure or income NA NA Achieving UHC is required to achieve the three high-level targets of the End TB Strategy for reductions in the TB incidence rate, reductions in the number of TB deaths and elimination of catastrophic costs for TB patients and their households. TB treatment coverage has been monitored for years and is one of the 16 tracer indicators that have been selected to measure SDG indicator 3.8.1.	WHO Could be considered at country level, to inform planning of care for comorbidities.	WHO Could be considered at country level , to inform planning of care for comorbidities .	WHO Could be <mark>considered</mark> at country level, to inform planning of care for comorbidities.	WHO Could be considered at country level, to inform planning of care for	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	Global Tuberculosis Report 2019	World Health Organization	2019
cffec0a7-fc0b-11ed-88fc-93f4be02dfa8	neigbor88.txt	The estimate for socio-economic impacts achieved through the creation of jobs was calculated using a model to estimate the number of jobs generated through achieving the target of the National Policy for the Recovery of Native Vegetation (PROVEG).11 The creation of a total of 112,000-191,000 jobs per year is projected. This data considers the number of people directly involved in the implementation and maintenance of the restored areas in the adopted scenarios for each model considered (natural succession, enrichment and total planting). It also includes indirect jobs in the related production chains of timber and non-timber products from restored areas. 10 .	This data considers the number of people directly involved in the implementation and maintenance of the restored areas in the adopted scenarios for each model considered (natural succession, enrichment and total planting).	This data considers the number of people directly involved in the implementation and maintenance of the restored areas in the adopted scenarios for each model considered ( natural succession , enrichment and total planting ) .	This data considers the number of people directly involved in the implementation and maintenance of the restored areas in the adopted scenarios for each model <mark>considered</mark> (natural succession, enrichment and total planting).	for each model considered (natural succession, enrichment and total planting).	considered	<mark>considered</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Second Bonn Challenge progress report: application of the Barometer in 2018.	Radhika Dave, Carole Saint-Laurent, Lara Murray, Gabriel Antunes Daldegan, Rens Brouwer, Leander Raes, Silvio Simonit, Marisete Catapan, Gerardo García Contreras, Alain Ndoli, Charles Karangwa, Naalin Perera, Swati Hingorani, Tim Pearson	2019
cffec0a8-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"Another issue among the researchers was definitional. For example, it is important to distinguish between local and national actors, but there is some fuzziness in this regard, and this lack of clarity is arguably an issue in LHL in general. Local and national organizations can face distinct challenges and barriers to LHL: a large NGO that works all across the country can have a different experience from a local, more regionally focused entity. The fuzziness between local and national actors was more apparent in South Sudan, perhaps because the case study's research area was mainly in Juba, where there was little or no distinction between what was considered ""local"" and what was considered ""national."" 15 Exploring Women's Leadership in Humanitarian Action in Bangladesh and South Sudan Another definitional challenge was distinguishing between a women's organization and a women-led organization. At the outset of this research, both country case studies understood women leaders to involve solely women-led organizations. While women-led organizations are key to this analysis, we also did not want to omit organizations with a strong gender focus or assume that just because an organization was led by a woman it had an interest in women's rights and gender justice. Through discussions between the case study authors and the Oxfam America researcher, we agreed to broaden the definition of women's organizations to beyond women-led organizations if the organizations in question were able to show that they had a strong gender justice program."	"The fuzziness between local and national actors was more apparent in South Sudan, perhaps because the case study's research area was mainly in Juba, where there was little or no distinction between what was considered ""local"" and what was considered ""national."""	"The fuzziness between local and national actors was more apparent in South Sudan , perhaps because the case study 's research area was mainly in Juba , where there was little or no distinction between what was considered "" local "" and what was considered "" national ."	"The fuzziness between local and national actors was more apparent in South Sudan, perhaps because the case study's research area was mainly in Juba, where there was little or no distinction between what was <mark>considered</mark> ""local"" and what was <mark>considered</mark> ""national."""	"between what was considered ""local"" and what was considered ""national."	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
cffec0a9-fc0b-11ed-88fc-93f4be02dfa8	neigbor22.txt	The research activities undertaken in support of this guideline found a near-absolute absence of evidence in some areas (for example, on certification or contracting and career ladders for CHWs, appropriate typology, and population target size). Across most policy areas considered there is some evidence - often substantial - that broad strategies (for example, competency-based education, supportive supervision, and payment) are effective. However, this evidence may not be sufficiently granular to recommend specific interventions, such as which education approaches, which supervision strategies, or which bundles of financial and non-financial incentives are most effective or more effective than others. Other cross-cutting considerations include the absence of economic evaluations of the various interventions under consideration, and the importance of tracking policy effectiveness over time through longer-term longitudinal studies.	Across most policy areas considered there is some evidence - often substantial - that broad strategies (for example, competency-based education, supportive supervision, and payment) are effective.	Across most policy areas considered there is some evidence - often substantial - that broad strategies ( for example , competency-based education , supportive supervision , and payment ) are effective .	Across most policy areas <mark>considered</mark> there is some evidence - often substantial - that broad strategies (for example, competency-based education, supportive supervision, and payment) are effective.	most policy areas considered there is some evidence - often substantial - that broad	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	WHO guideline on health policy and system support to optimize community health worker programmes	World Health Organization	2018
cffec0aa-fc0b-11ed-88fc-93f4be02dfa8	neigbor153.txt	Protected areas considered for the IUCN Green List will meet internationally agreed standards, with consideration of the local and national context. They will demonstrate successful outcomes for biodiversity conservation, effective management and equitable governance.	Protected areas considered for the IUCN Green List will meet internationally agreed standards, with consideration of the local and national context.	Protected areas considered for the IUCN Green List will meet internationally agreed standards , with consideration of the local and national context .	Protected areas <mark>considered</mark> for the IUCN Green List will meet internationally agreed standards, with consideration of the local and national context.	Protected areas considered for the IUCN Green List will meet internationally agreed standards	considered	<mark>considered</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Guidelines for Applying Protected Area Management Categories	Nigel Dudley, Sue Stolton, Peter Shadie	2013
cffec0ab-fc0b-11ed-88fc-93f4be02dfa8	neigbor48.txt	WHO Could be considered (e.g. to inform access to smoking cessation interventions). 3.c Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States 3.c.1 Health worker density and distribution Current health expenditure per capita Health expenditure per capita is correlated with TB incidence.	WHO Could be considered (e.g.	WHO Could be considered ( e.g . to inform access to smoking cessation interventions ) . 	WHO Could be <mark>considered</mark> (e.g. to inform access to smoking cessation interventions). 	WHO Could be considered (e.g. to inform access to smoking cessation interventions). 	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	Global Tuberculosis Report 2019	World Health Organization	2019
cffec0ac-fc0b-11ed-88fc-93f4be02dfa8	neigbor88.txt	Independently of whether jobs supplied by FLR were short or long term, the labour intensity of FLR is an estimated 0.17 FTE jobs per ha restored. Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are considered agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are considered agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	Most of the jobs derived from FLR landscapes originate from agroforestry systems ( 67 % ) and are considered agricultural employment , whereas 31 % of the FTE employment generated by FLR is in the forestry sector .	Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are <mark>considered</mark> agricultural employment, whereas 31% of the FTE employment generated by FLR is in the forestry sector.	Most of the jobs derived from FLR landscapes originate from agroforestry systems (67%) and are considered	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	b	Second Bonn Challenge progress report: application of the Barometer in 2018.	Radhika Dave, Carole Saint-Laurent, Lara Murray, Gabriel Antunes Daldegan, Rens Brouwer, Leander Raes, Silvio Simonit, Marisete Catapan, Gerardo García Contreras, Alain Ndoli, Charles Karangwa, Naalin Perera, Swati Hingorani, Tim Pearson	2019
cffec0ad-fc0b-11ed-88fc-93f4be02dfa8	neigbor243.txt	This project falls into two discrete parts at the University of Georgia (Dr. David Wilson, CO-Principal Investigator) and at the University of Wisconsin (Dr. Nancy Keller, CO-Principal Investigator). These parts are to be considered separately as follows: (1) Concerning the work undertaken at the University of Georgia, there is unquestionably a need in developing countries for low-cost robust methods of analysis for aflatoxins. There are Project UWI49F - 135 - requirements both to screen out highly contaminated peanuts to remove from the food chain and in some cases to screen for purposes of export. Existing commercial affinity column based semi-quantitative screening methods work extremely well but are very expensive due to the high prices of imported affinity columns. Using the VICAM system of clean-up on an affinity column then brominating and measuring fluorescence in a small fluorimeter, the aim has been to replace the affinity column with a low cost alumina-based column which can be made from locally available materials. Using acetone extraction, bromination and fluorescence measurement a limit of detection of 5 ppb for total aflatoxins has been achieved and 300-400 samples can be analyzed per day. The approach does need validation and it is recommended that this should be carried out with a major involvement of developing countries.	These parts are to be considered separately as follows: (1) Concerning the work undertaken at the University of Georgia, there is unquestionably a need in developing countries for low-cost robust methods of analysis for aflatoxins.	These parts are to be considered separately as follows : ( 1 ) Concerning the work undertaken at the University of Georgia , there is unquestionably a need in developing countries for low-cost robust methods of analysis for aflatoxins .	These parts are to be <mark>considered</mark> separately as follows: (1) Concerning the work undertaken at the University of Georgia, there is unquestionably a need in developing countries for low-cost robust methods of analysis for aflatoxins.	are to be considered separately as follows: (1) Concerning the work	considered	<mark>considered</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Not belief/attitude	2	Belief/attitude	n	The Peanut Collaborative Research Support Program (PCRSP)	Dely Gapasin, John Cherry, John Gilbert, Ron Gibbons, Geoff Hildebrand, Darrell Nelson, Howard Valentine, Handy Williamson	2005
cffec0ae-fc0b-11ed-88fc-93f4be02dfa8	neigbor93.txt	It is essential to understand the associations among WEAI indicators. A high correlation could result in an implicitly greater than intended weight's being assigned to an indicator pair. This would need to be considered and justified explicitly. 19 Given the high rates of nonresponse and nonparticipation across arenas for the questions used to construct the WEAI, analysis of the association between individual arena-specific questions can be only partial. The following analysis makes use of the aggregate indicators used to construct the WEAI.	This would need to be considered and justified explicitly.	This would need to be considered and justified explicitly .	This would need to be <mark>considered</mark> and justified explicitly.	need to be considered and justified explicitly.	considered	<mark>considered</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	The Women’s Empowerment in Agriculture Index	Sabina Alkire, Ruth Meinzen-Dick, Amber Peterman, Agnes R. Quisumbing, Greg Seymour, Ana Vaz	2013
cffec0af-fc0b-11ed-88fc-93f4be02dfa8	neigbor87.txt	Remarkably few evaluations have been done of the recovery period, so it is not possible to make a definitive judgment on the effectiveness and impact of the recovery processes after the 2000 floods. However, Mozambique's recovery from the 2000 floods broadly appears to have been effective and generally well handled. The 2000 floods in Mozambique demonstrated clearly that it is possible to make an impact and carry out extensive recovery activities when the disaster is high profile and the amount of money donated to the affected populations is large. Recovery programs provided an opportunity for investments in upgraded services and infrastructure. Evidence from the community survey illustrated many ways in which some affected populations have been assisted, albeit somewhat passively, to resume their livelihoods. On the negative side, asset depletion has been neglected in the post-emergency period. Increased social capital was the most important positive aspect for affected populations. There are indications that some of the new social structures created - associations, community committees and resettlement areas - will strengthen the safety net for future disasters, but it is too early to state categorically that this will be a lasting effect of the post-emergency interventions. Breaking the isolation of the rural communities through the provision of roads and bridges may be judged at a later date to be the single most important, long-term achievement of the recovery interventions. The importance of infrastructure construction and rehabilitation should not be underestimated when preparing contingency plans and developing a set of interventions to be considered post-emergency. In terms of Mozambique's development of its disaster preparedness and mitigation plan, much will depend on the level of commitment given to it by the government and by donors. The importance of this area is shown when a devastating disaster (of the kind experienced in 2000) occurs, but institutional memories can be short and other priorities may dominate, particularly in economic and political areas. It is also a question of whether disaster management issues can be maintained as priorities when government budgets are likely to be under increasing pressure. xiii .	The importance of infrastructure construction and rehabilitation should not be underestimated when preparing contingency plans and developing a set of interventions to be considered post-emergency.	The importance of infrastructure construction and rehabilitation should not be underestimated when preparing contingency plans and developing a set of interventions to be considered post-emergency .	The importance of infrastructure construction and rehabilitation should not be underestimated when preparing contingency plans and developing a set of interventions to be <mark>considered</mark> post-emergency.	interventions to be considered post-emergency.	considered	<mark>considered</mark>	3	2	Not belief/attitude<::>Belief/attitude	1	tie	n	Learning Lessons from Disaster Recovery: The Case of Mozambique	Peter Wiles, Kerry Selvester, Lourdes Fidalgo	2005
cffec0b0-fc0b-11ed-88fc-93f4be02dfa8	neigbor190.txt	Q6. Is a risk based approach approved by the local regulator(s)? A6. Despite the fact that the AML regime in Japan is not risk based, some aspects of this approach are incorporated into the guidelines issued by the FSA. Banks are expected to establish and maintain an internal control environment to detect, monitor, and analyse suspicious customers, considering various factors such as customer attributes, transaction types and customer business profiles.	Banks are expected to establish and maintain an internal control environment to detect, monitor, and analyse suspicious customers, considering various factors such as customer attributes, transaction types and customer business profiles.	Banks are expected to establish and maintain an internal control environment to detect , monitor , and analyse suspicious customers , considering various factors such as customer attributes , transaction types and customer business profiles .	Banks are expected to establish and maintain an internal control environment to detect, monitor, and analyse suspicious customers, <mark>considering</mark> various factors such as customer attributes, transaction types and customer business profiles.	Banks are expected to establish and maintain an internal control environment to detect, monitor, and analyse suspicious customers, considering	considering	<mark>considering</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	Know Your Customer: Quick Reference Guide	PWC	2016
cffec0b1-fc0b-11ed-88fc-93f4be02dfa8	neigbor30.txt	Some authors use it to describe the historical debt, that they feel the north owes the south for past uses of ecological assets such as biodiversity, cropland, forests or mines, or the shipping of toxic waste to low-income regions.	Some authors use it to describe the historical debt, that they feel the north owes the south for past uses of ecological assets such as biodiversity, cropland, forests or mines, or the shipping of toxic waste to low-income regions.	Some authors use it to describe the historical debt , that they feel the north owes the south for past uses of ecological assets such as biodiversity , cropland , forests or mines , or the shipping of toxic waste to low-income regions .	Some authors use it to <mark>describe</mark> the historical debt, that they feel the north owes the south for past uses of ecological assets such as biodiversity, cropland, forests or mines, or the shipping of toxic waste to low-income regions.	authors use it to describe	describe	<mark>describe</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
cffec0b2-fc0b-11ed-88fc-93f4be02dfa8	neigbor30.txt	The Footprint does not describe ecosystems as such, forests or oceans for example. Instead, according to its approach, it tells how much biocapacity is created and how much is removed per year - is this a weak point of the method? It is true that many basic things upon which our economy depends are poorly documented - the biocapacity of forests, for example. There are no reliable time series, not even robust data about how productive they actually are. We have huge knowledge deficits. Although fishing grounds collapse, we have difficulty tracking this phenomenon in our accounts using the numbers we receive each year from the Food and Agricultural Organization of the United Nations. The large data gaps is in my opinion a reflection of how severely we underestimate how essential these resources are for our economy. Our accounts can be improved significantly. It requires a significant effort to measure resource productivity, since ecosystems are far more complex than bank accounts.	The Footprint does not describe ecosystems as such, forests or oceans for example.	The Footprint does not describe ecosystems as such , forests or oceans for example .	The Footprint does not <mark>describe</mark> ecosystems as such, forests or oceans for example.	Footprint does not describe	describe	<mark>describe</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
cffec0b3-fc0b-11ed-88fc-93f4be02dfa8	neigbor196.txt	It is believed that Native Americans began to use tobacco around thefirst century BCE. There is no evidence that Native Americans ever consumed tobacco recreationally. It was instead used as a hallucinogen during religious ceremonies and as a painkiller. Ramon Pane, a monk who accompanied Columbus on his second voyage, gave lengthy descriptions about the custom of smoking tobacco. He described how natives inhaled smoke through a Y-shaped tube. The two ends were placed in the nostrils and the third end over a pastille of burning leaves. Although the exact manner of smoking differed between regions within the table 3 (continued) Panel B: Ten largest producers of old world foods sugar cane coffee (green) soybeans country production country production country production Brazil 327.70 Brazil 1.90 United States 75.06 India 299.23 Viet Nam 0.80 Brazil 32.73 China 69.30 Colombia 0.64 Argentina 20.14 Thailand 54.05 Indonesia 0.55 China 15.41 Pakistan 46.33 Cote d'Ivoire 0.38 India 5.28 Mexico 44.10 Mexico 0.34 Paraguay 2.98 Australia 38.16 Guatemala 0.31 Canada 2.70 Cuba 36.40 India 0.29 Bolivia 1.20 Colombia 33.40 Ethiopia 0.23 Indonesia 1.02 United States 32.76 Honduras 0.19 Italy 0.90 Oranges bananas country production country production Brazil 21.33 India 14.14 United States 11.79 Ecuador 6.48 Mexico 3.81 Brazil 5.66 India 2.67 China 5.14 Spain 2.62 Philippines 4.93 Italy 1.88 Indonesia 3.75 Iran 1.84 Costa Rica 2.18 Egypt 1.61 Mexico 1.86 Pakistan 1.33 Thailand 1.75 China 1.18 Colombia 1.61 Source: Data are from the FAO's ProdSTAT database. Notes: The table reports the ten countries that are the largest producers of Old World and New World food crops. Bold text indicates an Old World country producing a New World food crop, or a New World country producing a Old World food crop. All production figures are in millions of tonnes for the year 2000, except for Vanilla which are reported in thousands of tonnes.	He described how natives inhaled smoke through a Y-shaped tube.	He described how natives inhaled smoke through a Y-shaped tube .	He <mark>described</mark> how natives inhaled smoke through a Y-shaped tube.	He described	described	<mark>described</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Not belief/attitude	0	Not belief/attitude	n	The Columbian Exchange: A History of Disease, Food, and Ideas	Nathan Nunn, Nancy Qian	2010
cffec0b4-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	CHAPTER 1 Worldwide, more than 3 billion people have jobs, but the nature of their jobs varies greatly. Some 1.65 billion have regular wages or salaries. Another 1.4 billion work in farming and small household enterprises, or in casual or seasonal day labor. The majority of workers in the poorest countries are engaged in these types of work, outside the scope of an employer-employee relationship. Another 200 million people, a disproportionate share of them youth, are unemployed and actively looking for work. Almost 2 billion working-age adults are neither working nor look ing for work; the majority of these are women, and an unknown number are eager to have a job.1 The jobs challenge facing the world is multifaceted, ranging from improving aspects of the work people do, to supporting the reallocation of people to better jobs, to creating jobs for those who want to work. Youth bulges in some countries are bringing in millions of new job seekers. Sub-Saharan Africa's labor force grows by about 8 million people every year. South Asia's grows by 1 million people every month. Elsewhere, the working population is rapidly aging, and more and more workers are putting off retirement. By 2020, more than 40 million additional jobs will be needed for people 65 years and older.2 Structural and technological changes are moving more people from rural areas to cities.	Almost 2 billion working-age adults are neither working nor look ing for work; the majority of these are women, and an unknown number are eager to have a job.1	Almost 2 billion working-age adults are neither working nor look ing for work ; the majority of these are women , and an unknown number are eager to have a job .	Almost 2 billion working-age adults are neither working nor look ing for work; the majority of these are women, and an unknown number are <mark>eager</mark> to have a job.1	adults are neither working nor look ing for work; the majority of these are women, and an unknown number are eager	eager	<mark>eager</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	b	World Development Report 2013: Jobs	World Bank	2012
cffec0b5-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	British O-and A-Level education is regarded as the best form of education by Pakistanis. Schools offering these qualifications teach all subjects in English, and place great emphasis on correct usage. Typically, they are well equipped and very expensive. The most recent study (2002) by the Ministry of Education in Pakistan estimated average tuition fees for these schools at PKR15,000-75,000 (US$175-US$875) per month or higher, with admission fees of PKR15,000-30,000 (US$175 - US$350). By comparison, the average manual worker's monthly wage is PKR4,088 (US$47).	Schools offering these qualifications teach all subjects in English, and place great emphasis on correct usage.	Schools offering these qualifications teach all subjects in English , and place great emphasis on correct usage .	Schools offering these qualifications teach all subjects in English, and place great <mark>emphasis</mark> on correct usage.	English, and place great emphasis on correct usage.	emphasis	<mark>emphasis</mark>	3	3	Not belief/attitude<::>Not belief/attitude<::>Belief/attitude	1	Not belief/attitude	b	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffec0b6-fc0b-11ed-88fc-93f4be02dfa8	neigbor59.txt	Increasingly important English benefits from government focus English plays an important role in Bangladesh. From primary school age, students are exposed to the language and then continue, where possible, to improve their skills, all the way up to university. This sharpening of language skills allows access to better salary opportunities in what can be considered a disadvantaged country. The quality of the education system differs by location: in rural areas access to education is limited, although the government is actively looking to find a solution to this problem with increased spending. Currently 17% of government spending in Bangladesh is on education. Improving English skills is viewed as an important means of advancing both individual wealth and the economy of the country. The aim is to create a workforce that can service international companies' direct investment in Bangladesh, who typically use English as a lingua franca. English speakers in the business environment are expected to speak English to at least intermediate level. Furthermore, in some sectors, such as foreign trade and telecommunications, employees are expected to have a good level of English. On top of this, 24 of 30 companies interviewed by Euromonitor indicated that employees with a good command of English advance quicker than those who do not - ultimately resulting in higher salaries. Private education for primary and secondary education will also play an important role in individual growth, with business leaders of the future expected to be primarily privately educated, and with a high level of English.	Private education for primary and secondary education will also play an important role in individual growth, with business leaders of the future expected to be primarily privately educated, and with a high level of English.	Private education for primary and secondary education will also play an important role in individual growth , with business leaders of the future expected to be primarily privately educated , and with a high level of English .	Private education for primary and secondary education will also play an important role in individual growth, with business leaders of the future <mark>expected</mark> to be primarily privately educated, and with a high level of English.	of the future expected to be primarily privately educated, and with a high	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	The Benefits of the English Language for Individuals and Societies: Quantitative Indicators from Cameroon, Nigeria, Rwanda, Bangladesh and Pakistan	Robert Pinon, Jon Haydon	2011
cffec0b7-fc0b-11ed-88fc-93f4be02dfa8	neigbor9.txt	"Once you've gotten to know potential foreign representatives, it's a good idea--and, in some cultures, expected--for you to visit the country to meet potential business partners, as well as observe the size, condition, and location of their offices and warehouses. 69Chapter 5: Methods and Channels In drafting the agreement, you must pay special attention to safeguarding your company's interests in case the representative proves less than satisfactory. (See Chapter 10 for recommendations on specifying terms of law and arbitration.) It is vital to include an escape clause in the agreement that allows you to end the relationship safely and cleanly if the representative does not fulfill expectations. Some contracts specify that either party may terminate the agreement with written advance notice of 30, 60, or 90 days. The contract may also spell out exactly what constitutes ""just cause"" for ending the agreement (for example, failure to meet specified performance levels). Other contracts specify a certain term for the agreement (usually 1 year) but arrange for automatic annual renewal unless either party gives written notice of its intention not to renew."	Once you've gotten to know potential foreign representatives, it's a good idea--and, in some cultures, expected--for you to visit the country to meet potential business partners, as well as observe the size, condition, and location of their offices and warehouses.	Once you've gotten to know potential foreign representatives , it 's a good idea - - and , in some cultures , expected - - for you to visit the country to meet potential business partners , as well as observe the size , condition , and location of their offices and warehouses .	Once you've gotten to know potential foreign representatives, it's a good idea--and, in some cultures, <mark>expected</mark>--for you to visit the country to meet potential business partners, as well as observe the size, condition, and location of their offices and warehouses.	some cultures, expected--for you to visit the country to meet	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
cffec0b8-fc0b-11ed-88fc-93f4be02dfa8	neigbor22.txt	With the objective of supporting an integrated service delivery model responsive to population expectations, the GDG was of the view that the default option for policy-makers in settings where CHWs are expected to play a significant role in service provision is to adopt a model of polyvalent CHWs, who can understand community needs and provide services according to a holistic perspective and a well defined set of roles and tasks. Conversely, a model based exclusively on specialized CHWs might carry risks of fragmentation of care, resulting in gaps in service provision and inefficiency.	With the objective of supporting an integrated service delivery model responsive to population expectations, the GDG was of the view that the default option for policy-makers in settings where CHWs are expected to play a significant role in service provision is to adopt a model of polyvalent CHWs, who can understand community needs and provide services according to a holistic perspective and a well defined set of roles and tasks.	With the objective of supporting an integrated service delivery model responsive to population expectations , the GDG was of the view that the default option for policy-makers in settings where CHWs are expected to play a significant role in service provision is to adopt a model of polyvalent CHWs , who can understand community needs and provide services according to a holistic perspective and a well defined set of roles and tasks .	With the objective of supporting an integrated service delivery model responsive to population expectations, the GDG was of the view that the default option for policy-makers in settings where CHWs are <mark>expected</mark> to play a significant role in service provision is to adopt a model of polyvalent CHWs, who can understand community needs and provide services according to a holistic perspective and a well defined set of roles and tasks.	where CHWs are expected to play a significant role in service provision is to	expected	<mark>expected</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	WHO guideline on health policy and system support to optimize community health worker programmes	World Health Organization	2018
