uuid	file	paragraph	sentence	tokenized_sentence	marked_sentence	approx_span	trigger	marked_trigger	submitted_annotations_count	accepted_count	annotations	belief_ann_count	majority	quality_controlled	title	source	year
cffebd5f-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	Unemployment did more than simply weaken social ties; it created distrust and mutual suspicion. The restructuring created winners as well, and they also suffered from the mutual distrust. People who had lost their jobs began to avoid traditional social gatherings because they were unable to afford gifts that they were expected to provide. People felt that security--once linked to good health, the opportunity to pursue personal and professional fulfillment, good personal relations, respect in the community, and social cohesion--had moved out of reach. In communities that were once relatively equal, people identified five or six levels of well-being.	People felt that security--once linked to good health, the opportunity to pursue personal and professional fulfillment, good personal relations, respect in the community, and social cohesion--had moved out of reach.	People felt that security - - once linked to good health , the opportunity to pursue personal and professional fulfillment , good personal relations , respect in the community , and social cohesion - - had moved out of reach .	People <mark>felt</mark> that security--once linked to good health, the opportunity to pursue personal and professional fulfillment, good personal relations, respect in the community, and social cohesion--had moved out of reach.	People felt that security--once linked to good health,	felt	<mark>felt</mark>	3	2	Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	World Development Report 2013: Jobs	World Bank	2012
cffebd60-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"Local humanitarian action has its own set of gender biases and sexist norms that ignore or devalue women's leadership. For example, women humanitarian leaders in both countries identified care work as a hurdle affecting their ability to participate in humanitarian action, because women leaders find themselves--often unlike their male counterparts--having to juggle both work and family responsibilities. In Bangladesh, a Rohingya woman leader spoke about the challenge of finding time to spend on work and with colleagues owing to the competing demands of the household. In South Sudan, a woman head of a national NGO shared that she gets ""traumatized balancing our job roles and family,"" which can become overwhelming. The dual burden women leaders face needs more consideration and acknowledgment. 7 Exploring Women's Leadership in Humanitarian Action in Bangladesh and South Sudan Disconnect from the humanitarian system Women's organizations generally struggle to be integrated into the mainstream humanitarian coordination system, making it a challenge for them to gain national-level recognition as significant humanitarian actors. If women and women's organizations are not considered humanitarian actors, they may be excluded from capacity-building and funding opportunities available as part of LHL programming, let alone from greater leadership roles. Yet this does not mean that women's organizations are not involved in humanitarian action; many provide humanitarian relief as part of their portfolios, and others do so when emergencies strike in their communities. In fact, although they are the exception, several women's organizations identified in the research are members of the United Nations-led cluster system in their respective countries, such as the Agrajattra Organization in Bangladesh, a women-led organization, which is a member of the child protection sub-cluster and the food security and shelter clusters, and the South Sudan Women's Empowerment Network, which is in the gender-based violence and child protection sub-clusters."	For example, women humanitarian leaders in both countries identified care work as a hurdle affecting their ability to participate in humanitarian action, because women leaders find themselves--often unlike their male counterparts--having to juggle both work and family responsibilities.	For example , women humanitarian leaders in both countries identified care work as a hurdle affecting their ability to participate in humanitarian action , because women leaders find themselves - - often unlike their male counterparts - - having to juggle both work and family responsibilities .	For example, women humanitarian leaders in both countries identified care work as a hurdle affecting their ability to participate in humanitarian action, because women leaders <mark>find</mark> themselves--often unlike their male counterparts--having to juggle both work and family responsibilities.	find themselves--often unlike their male counterparts	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
cffebd61-fc0b-11ed-88fc-93f4be02dfa8	neigbor15.txt	"32 Zampagni et Al., 2017. 33 Veerassamy, 2017. 34 Kleist, 2017; Hendow et Al., 2018; Zampagni et Al., 2017. 35 ibid. 279WORLD MIGRATION REPORT 2020 Republic in 2012 were mainly self-employed business people working in trade, and generally better off than the average local population. Most returned to their countries of origin because of the 2012 crisis, funded by donor States. However, the return and reintegration support that was available was often lacking. The returnees who had previously found success working in urban areas in the Central African Republic were frustrated to find themselves in rural surroundings upon return. When assistance to returnees dried up due to donor interests shifting to the insurgency in the Lake Chad region and resulting displacement, Chad was unable to continue to support returnees, and the reintegration support effectively ended.36 Thailand: Migrants' involvement in emergency management as a driver of integration Although migrants caught by the floods in Thailand were a particularly vulnerable group, they also were active members of their communities, providing relief and clean up services where needed and supporting preparedness, response and recovery efforts. This, in turn, made them feel more integrated in their host community. As one male migrant commented: ""Do you know, I even helped the soldiers and Thai citizens make dams against the flood? I lived like a Thai citizen and felt like I had a responsibility to support neighbours to prevent the flood."" Local Thai CSOs reported the involvement of migrants in supporting the communities they lived in, including support for host community members: ""In Samut Sakhon, some groups of migrant workers tried to form support networks and mobilized monks to collect alms as a fund for relief supplies. These were mostly Burmese, but they did it to support all flood victims, not just their compatriots."" Source: The above is an abridged extract of the Thailand Case Study (Bravi et al., 2017)."	The returnees who had previously found success working in urban areas in the Central African Republic were frustrated to find themselves in rural surroundings upon return.	The returnees who had previously found success working in urban areas in the Central African Republic were frustrated to find themselves in rural surroundings upon return .	The returnees who had previously found success working in urban areas in the Central African Republic were frustrated to <mark>find</mark> themselves in rural surroundings upon return.	returnees who had previously found success working in urban areas in the Central African Republic were frustrated to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
cffebd62-fc0b-11ed-88fc-93f4be02dfa8	neigbor15.txt	Cr os scu tti ng a sp ec ts Ge nd er , a ge , s oc io ec on om ic st at us , g en eti c fa ct or s W el l-b ei ng o f m ig ra nt s a nd th ei r f am ili es So ur ce : Ad ap te d fr om G us hu la k, W ee ke rs a nd M ac Ph er so n, 2 00 9; IO M , 2 00 8. 213WORLD MIGRATION REPORT 2020 The various legal frameworks associated with different phases of the migration journey are important structural determinants of migrant health. This is because a migrant's legal status in a country can determine, for example, the extent to which they can access safe working conditions as well as the quality and affordability of health care. As illustrated in figure 1, there are multiple determinants of health - both individual and structural - that can have both positive and negative effects on health. An irregular migrant, for example, is unlikely to find work in the formal sector, and has to rely on the precarious informal sector, where work can be both unsafe and - often - illegal. As a result, irregular migrants may experience greater vulnerabilities to poor health, including increased exposure to infectious diseases, violence and injury. They are likely to face many challenges in accessing quality health-care services, and have very limited (if any) access to social protection services.	An irregular migrant, for example, is unlikely to find work in the formal sector, and has to rely on the precarious informal sector, where work can be both unsafe and - often - illegal.	An irregular migrant , for example , is unlikely to find work in the formal sector , and has to rely on the precarious informal sector , where work can be both unsafe and - often - illegal .	An irregular migrant, for example, is unlikely to <mark>find</mark> work in the formal sector, and has to rely on the precarious informal sector, where work can be both unsafe and - often - illegal.	migrant, for example, is unlikely to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
cffebd63-fc0b-11ed-88fc-93f4be02dfa8	neigbor121.txt	COVID Symptoms Tracker with Data Sharing Open Health Network Private Sector, United States of America http://www.openhealth.cc & http://covid.openhealth.cc We released Free covid.openhealth.cc in English, Spanish, Chinese, French & Russian to enable people to track their symptoms, share with physicians before and amer telehealth and in person appointments, find covid tes1ng center nearby, manage medica1ons, donate plasma and more.	COVID Symptoms Tracker with Data Sharing Open Health Network Private Sector, United States of America http://www.openhealth.cc & http://covid.openhealth.cc We released Free covid.openhealth.cc in English, Spanish, Chinese, French & Russian to enable people to track their symptoms, share with physicians before and amer telehealth and in person appointments, find covid tes1ng center nearby, manage medica1ons, donate plasma and more.	COVID Symptoms Tracker with Data Sharing Open Health Network Private Sector , United States of America http://www.openhealth.cc & http://covid.openhealth.cc We released Free covid.openhealth.cc in English , Spanish , Chinese , French & Russian to enable people to track their symptoms , share with physicians before and amer telehealth and in person appointments , find covid tes1ng center nearby , manage medica1ons , donate plasma and more .	COVID Symptoms Tracker with Data Sharing Open Health Network Private Sector, United States of America http://www.openhealth.cc & http://covid.openhealth.cc We released Free covid.openhealth.cc in English, Spanish, Chinese, French & Russian to enable people to track their symptoms, share with physicians before and amer telehealth and in person appointments, <mark>find</mark> covid tes1ng center nearby, manage medica1ons, donate plasma and more.	people to track their symptoms, share with physicians before and amer telehealth and in person appointments, find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
cffebd64-fc0b-11ed-88fc-93f4be02dfa8	neigbor9.txt	Major international search engines, such as Google and Bing, constantly seek out new websites on their own and catalog the data they find based on the quality, quantity, and perceived usefulness of content. You should perform your own searches of your company and products to see where you appear in search engine rankings. If you cannot find yourself easily on major search engines, you may need to reexamine your website and its contents, either by performing your own search engine optimization (SEO) or by speaking to a web content or SEO specialist.	Major international search engines, such as Google and Bing, constantly seek out new websites on their own and catalog the data they find based on the quality, quantity, and perceived usefulness of content.	Major international search engines , such as Google and Bing , constantly seek out new websites on their own and catalog the data they find based on the quality , quantity , and perceived usefulness of content .	Major international search engines, such as Google and Bing, constantly seek out new websites on their own and catalog the data they <mark>find</mark> based on the quality, quantity, and perceived usefulness of content.	they find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
cffebd65-fc0b-11ed-88fc-93f4be02dfa8	neigbor202.txt	1.1. Corruption undermines democratic values and institutions, weakens efforts to promote gender equality, and hampers economic and social development. In recent years, donor agencies have increasingly made the fight against corruption part of their larger governance agenda. 1.2. Five development partners: the Asian Development Bank, the Danish International Development Assistance (Danida), the Swedish International Development Cooperation Agency (Sida), the UK Department for International Development (DFID), and the Norwegian Agency for Development Cooperation (Norad, lead agency), together with the Swedish Agency for Development Evaluation (SADEV) have commissioned a joint evaluation of anti-corruption (AC) efforts over the period 2002-09. 1.3. The evaluation took place during 2009 and 2010, with case study fieldwork in Bangladesh, Nicaragua, Tanzania, Viet Nam and Zambia. 1.4. The commissioning donors claim to have paid considerable attention to AC in their development cooperation in recent years. Given that levels of corruption remain high in many countries, they wish to find out how support in this area can become more effective. They are the primary audience for the evaluation. Secondary audiences include interested parties in the case countries (national authorities, civil society and others), other countries and donor organisations. The purpose and objectives of the evaluation (as defined in the terms of reference) are presented in Box 1.1.	Given that levels of corruption remain high in many countries, they wish to find out how support in this area can become more effective.	Given that levels of corruption remain high in many countries , they wish to find out how support in this area can become more effective .	Given that levels of corruption remain high in many countries, they wish to <mark>find</mark> out how support in this area can become more effective.	they wish to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	Joint Evaluation of Support to Anti-Corruption Efforts Bangladesh Country Report	Charlotte Vaillant, Deborah Mansfield, Derek Poate, Imran Ahmed, Mozammel Hoque, Zarina Rahman Khan	2011
cffebd66-fc0b-11ed-88fc-93f4be02dfa8	neigbor121.txt	WSIS Stocktaking Pla\orm www.wsis.org/stocktaking WSIS Action Lines Sustainable Development Goals WSIS Action Lines Sustainable Development Goals The UK's Government Digital Service (GDS) support to the COVID-19 response Government Digital Service (GDS) - GDS is a unit of the Cabinet Office Government, United Kingdom https://www.gov.uk & https://www.gov.uk/coronavirus GDS have been at the forefront of the UK's response to COVID-19. Our existing services have been in high demand. They are ensuring citizens remain informed and able to access vital services. Across the digital, data and technology function across government, 39 user facing digital services have been developed as part of the COVID-19 response, with a further 40 in the pipeline. GOV.UK, the place to find government information and services online, is supporting the design of a range of new products. The GOV.UK content team is also working closely with the Prime Minister's Office to organise the management and improvement of all coronavirus content. Visitors to GOV.UK per week have gone up over 600%. GOV.UK Notify - the government's messaging platform, has been used for National Health Service (NHS) text message support for the extremely vulnerable and those isolating at home; business continuity messaging for public sector staff; and FCO travel alerts. Over 250 local authorities and 173 services use Notify. At its peak, over 8 million SMS messages were sent using Notify, compared to a daily average of 150,000. GOV.UK Verify, used to prove identity online. Verify is receiving approximately 500% more traffic from certain services, and this has risen to up to 900-1000% at its peak. GOV.UK PaaS is a cloud hosting platform that allows departments to deploy applications without infrastructure specialists.	GOV.UK, the place to find government information and services online, is supporting the design of a range of new products.	GOV.UK , the place to find government information and services online , is supporting the design of a range of new products .	GOV.UK, the place to <mark>find</mark> government information and services online, is supporting the design of a range of new products.	GOV.UK, the place to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	The Coronavirus (COVID-19) Response – ICT Case Repository	WSIS Stocktaking	2020
cffebd67-fc0b-11ed-88fc-93f4be02dfa8	neigbor30.txt	Where do biodiversity and people go from here? How can they coexist and thrive without doing harm to one another? Play this game with someone in your group/class. The goal is not to overpower or eliminate the other, but to find solutions for the survival of both as resources grow scarcer and humans, wild plants and animals are forced to adjust. Competition is growing. For each strategy there is a counter strategy - who do you think has the better ideas? Is the human species the most flexible creature on Earth, or one of the least adapted? Think about the relatively short time humans have been on the planet, and about the smallest organisms that have existed since the Earth's formation.	The goal is not to overpower or eliminate the other, but to find solutions for the survival of both as resources grow scarcer and humans, wild plants and animals are forced to adjust.	The goal is not to overpower or eliminate the other , but to find solutions for the survival of both as resources grow scarcer and humans , wild plants and animals are forced to adjust .	The goal is not to overpower or eliminate the other, but to <mark>find</mark> solutions for the survival of both as resources grow scarcer and humans, wild plants and animals are forced to adjust.	goal is not to overpower or eliminate the other, but to find	find	<mark>find</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	A big foot on small planet? accounting with the ecological footprint. Succeeding in a world with growing resource constraints	Thora Amend, Bree Barbeau, Bert Beyers, Susan Burns, Stefanie Eißing, Andrea Fleischhauer, Barbara Kus, Pati Poblete	2010
cffebd68-fc0b-11ed-88fc-93f4be02dfa8	neigbor134.txt	Doing Business measures regulation from the point of view of domestic entrepreneurs. The efficiency of regulation affecting domestic firms, however, is correlated with regulation affecting FDI. Corcoran and Gillanders DOING BUSINESS 202038 (2015) study this connection and find a strong correlation between foreign investment and the ease of doing business ranking for the period 2004-09. They also find that this result is primarily driven by the Doing Business ease of trading across borders component.	Corcoran and Gillanders DOING BUSINESS 202038 (2015) study this connection and find a strong correlation between foreign investment and the ease of doing business ranking for the period 2004-09.	Corcoran and Gillanders DOING BUSINESS 202038 ( 2015 ) study this connection and find a strong correlation between foreign investment and the ease of doing business ranking for the period 2004-09 .	Corcoran and Gillanders DOING BUSINESS 202038 (2015) study this connection and <mark>find</mark> a strong correlation between foreign investment and the ease of doing business ranking for the period 2004-09.	Corcoran and Gillanders DOING BUSINESS 202038 (2015) study this connection and find	find	<mark>find</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Doing Business 2020: Comparing Business Regulation in 190 Economies	World Bank Group	2019
cffebd69-fc0b-11ed-88fc-93f4be02dfa8	neigbor32.txt	Better Work is modeled on the Better Factories Cambodia program, which was introduced in conjunction with the bilateral trade agreement between Cambodia and the United States. Results of evaluations of Better Factories Cambodia, covering more than 90 percent of participating factories, found that compliance on occupational safety and health improved 20 percent. Correct payment of wages, overtime, and benefits increased 37 percent. Initially, incentives to improve working conditions were driven by the quota increases called for under the trade agreement; however, with the expiration of the Multi-Fiber Arrangement (MFA), quota increases were no longer possible. Nevertheless, the Cambodian garment industry has continued to invest in monitoring, having identified labor compliance as an important part of its claim to a niche in the global garment industry. This niche exists despite the expiration of the MFA largely because of the role that reputation plays in the supply chain. 308 WO R L D D EV E LO P M E N T R E P O RT 2 0 1 3 proposals in the Doha agenda and in regional trade discussions offer prospects for significant liberalization (figure 9.7). 102 However, the productivity gains from services liberalization would be substantial. Electricity, finance, telecommunications, and trade have a direct impact on production and transaction costs, making downstream sectors more competitive. By boosting job creation and raising labor earnings, these productivity gains should also lead to improved living standards. Social impacts can be more mixed. They are clearly positive when cell phones connect people (especially the poor) to markets for their products, to employment opportunities, or to government services. They can be negative when the disappearance of retail trade leads to the decline of traditional urban areas and affects the livelihoods of older shopkeepers who may not find alternative employment easily.	They can be negative when the disappearance of retail trade leads to the decline of traditional urban areas and affects the livelihoods of older shopkeepers who may not find alternative employment easily.	They can be negative when the disappearance of retail trade leads to the decline of traditional urban areas and affects the livelihoods of older shopkeepers who may not find alternative employment easily .	They can be negative when the disappearance of retail trade leads to the decline of traditional urban areas and affects the livelihoods of older shopkeepers who may not <mark>find</mark> alternative employment easily.	shopkeepers who may not find	find	<mark>find</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Belief/attitude	2	Belief/attitude	b	World Development Report 2013: Jobs	World Bank	2012
cffebd6a-fc0b-11ed-88fc-93f4be02dfa8	neigbor134.txt	Alvarez and Fuentes (2018) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s. The authors estimate that a real increase of about 22% in the minimum wage during the period 1998-2000 reduced total factor productivity by 2% in industries with fewer unskilled workers and 4% in those with more unskilled workers. Bjuggren (2018) finds that increased labor market flexibility in Sweden is associated with higher labor productivity. In particular, the author examines the effects of a 2001 reform of employment protection rules that allowed firms with fewer than 11 workers to exempt 2 workers from seniority rules (under which the last person hired is the first to be fired in the case of redundancy).	Alvarez and Fuentes (2018) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s.	Alvarez and Fuentes ( 2018 ) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s .	Alvarez and Fuentes (2018) <mark>find</mark> that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s.	Alvarez and Fuentes (2018) find	find	<mark>find</mark>	3	2	Belief/attitude<::>Belief/attitude	2	Belief/attitude	n	Doing Business 2020: Comparing Business Regulation in 190 Economies	World Bank Group	2019
cffebd6b-fc0b-11ed-88fc-93f4be02dfa8	neigbor9.txt	With the U.S. Commercial Service's International Partner Search, teams of experts in more than 75 countries work to find you the most suitable strategic partners. You provide your marketing materials and background on your company. The U.S. Commercial Service uses its strong network of international contacts to interview potential partners and to provide you with a list of up to five prescreened companies. By working only with prescreened companies that are interested in buying or selling your products and services, you save valuable time and money.	With the U.S. Commercial Service's International Partner Search, teams of experts in more than 75 countries work to find you the most suitable strategic partners.	With the U.S. Commercial Service 's International Partner Search , teams of experts in more than 75 countries work to find you the most suitable strategic partners .	With the U.S. Commercial Service's International Partner Search, teams of experts in more than 75 countries work to <mark>find</mark> you the most suitable strategic partners.	teams of experts in more than 75 countries work to find	find	<mark>find</mark>	3	3	Not belief/attitude<::>Belief/attitude<::>Not belief/attitude	1	Not belief/attitude	n	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
cffebd6c-fc0b-11ed-88fc-93f4be02dfa8	neigbor134.txt	Alvarez and Fuentes (2018) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s. The authors estimate that a real increase of about 22% in the minimum wage during the period 1998-2000 reduced total factor productivity by 2% in industries with fewer unskilled workers and 4% in those with more unskilled workers. Bjuggren (2018) finds that increased labor market flexibility in Sweden is associated with higher labor productivity. In particular, the author examines the effects of a 2001 reform of employment protection rules that allowed firms with fewer than 11 workers to exempt 2 workers from seniority rules (under which the last person hired is the first to be fired in the case of redundancy).	Alvarez and Fuentes (2018) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s.	Alvarez and Fuentes ( 2018 ) find that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s .	Alvarez and Fuentes (2018) <mark>find</mark> that a minimum wage increase in Chile under rigid labor market regulation is partially responsible for a slowdown in manufacturing productivity in the late 1990s.	Fuentes (2018) find	find	<mark>find</mark>	3	2	Not belief/attitude<::>Belief/attitude	1	tie	b	Doing Business 2020: Comparing Business Regulation in 190 Economies	World Bank Group	2019
cffebd6d-fc0b-11ed-88fc-93f4be02dfa8	neigbor15.txt	Another key theme in IMR publications is interpersonal contact. Benjamin Schulz and Lars Leszczensky's 2016 article on friendship dynamics between native-born and immigrant youth in Germany found that among the immigrant backgrounds studied (Yugoslavian, Southern European, Turkish, and Polish), different relationships between national identification with Germany and share of native friends emerged, driving home the need to critically interrogate group differences among immigrants. Judith Koops and her co-authors (2017) tweaked this model to study contact not only between ethnic minorities and the majority population but also among different immigrant groups, finding different patterns between these two sets of dynamics and arguing for attention to interactions among minority ethnic groups in the study of international migration.	Judith Koops and her co-authors (2017) tweaked this model to study contact not only between ethnic minorities and the majority population but also among different immigrant groups, finding different patterns between these two sets of dynamics and arguing for attention to interactions among minority ethnic groups in the study of international migration.	Judith Koops and her co-authors ( 2017 ) tweaked this model to study contact not only between ethnic minorities and the majority population but also among different immigrant groups , finding different patterns between these two sets of dynamics and arguing for attention to interactions among minority ethnic groups in the study of international migration .	Judith Koops and her co-authors (2017) tweaked this model to study contact not only between ethnic minorities and the majority population but also among different immigrant groups, <mark>finding</mark> different patterns between these two sets of dynamics and arguing for attention to interactions among minority ethnic groups in the study of international migration.	co-authors (2017) tweaked this model to study contact not only between ethnic minorities and the majority population but also among different immigrant groups, finding	finding	<mark>finding</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	WORLD MIGRATION REPORT 2020	International Organization for Migration (IOM)	2019
cffebd6e-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"Local humanitarian action has its own set of gender biases and sexist norms that ignore or devalue women's leadership. For example, women humanitarian leaders in both countries identified care work as a hurdle affecting their ability to participate in humanitarian action, because women leaders find themselves--often unlike their male counterparts--having to juggle both work and family responsibilities. In Bangladesh, a Rohingya woman leader spoke about the challenge of finding time to spend on work and with colleagues owing to the competing demands of the household. In South Sudan, a woman head of a national NGO shared that she gets ""traumatized balancing our job roles and family,"" which can become overwhelming. The dual burden women leaders face needs more consideration and acknowledgment. 7 Exploring Women's Leadership in Humanitarian Action in Bangladesh and South Sudan Disconnect from the humanitarian system Women's organizations generally struggle to be integrated into the mainstream humanitarian coordination system, making it a challenge for them to gain national-level recognition as significant humanitarian actors. If women and women's organizations are not considered humanitarian actors, they may be excluded from capacity-building and funding opportunities available as part of LHL programming, let alone from greater leadership roles. Yet this does not mean that women's organizations are not involved in humanitarian action; many provide humanitarian relief as part of their portfolios, and others do so when emergencies strike in their communities. In fact, although they are the exception, several women's organizations identified in the research are members of the United Nations-led cluster system in their respective countries, such as the Agrajattra Organization in Bangladesh, a women-led organization, which is a member of the child protection sub-cluster and the food security and shelter clusters, and the South Sudan Women's Empowerment Network, which is in the gender-based violence and child protection sub-clusters."	In Bangladesh, a Rohingya woman leader spoke about the challenge of finding time to spend on work and with colleagues owing to the competing demands of the household.	In Bangladesh , a Rohingya woman leader spoke about the challenge of finding time to spend on work and with colleagues owing to the competing demands of the household .	In Bangladesh, a Rohingya woman leader spoke about the challenge of <mark>finding</mark> time to spend on work and with colleagues owing to the competing demands of the household.	leader spoke about the challenge of finding	finding	<mark>finding</mark>	3	3	Belief/attitude<::>Not belief/attitude<::>Belief/attitude	2	Belief/attitude	n	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
cffebd6f-fc0b-11ed-88fc-93f4be02dfa8	neigbor9.txt	The Challenge Saunders found that when dealing overseas--particularly in certain countries, such as Nigeria--there can be cultural and legal issues.	The Challenge Saunders found that when dealing overseas--particularly in certain countries, such as Nigeria--there can be cultural and legal issues.	The Challenge Saunders found that when dealing overseas - - particularly in certain countries , such as Nigeria - - there can be cultural and legal issues .	The Challenge Saunders <mark>found</mark> that when dealing overseas--particularly in certain countries, such as Nigeria--there can be cultural and legal issues.	Saunders found	found	<mark>found</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	n	A Basic Guide to Exporting, 11th Edition	Doug Barry	2015
cffebd70-fc0b-11ed-88fc-93f4be02dfa8	neigbor27.txt	Epidemics contribute significantly to worsening gender inequality and have disproportionate effects on the educational outcomes of female pupils. Girls may face greater expectations of caregiving at home, such that prolonged closures are likely to exacerbate inequalities, and a lot of girls will find it difficult to balance schoolwork and their increased domestic responsibilities (UN Women, 2020). Studies have shown that in cases where schools remained closed for a significant period of time (such as a full academic year), as happened in Sierra Leone, girls and young women found it harder to re-enrol even after schools reopened, with enrolment rates falling close to 16% in the most disrupted villages (Rohwerder, 2020).	Studies have shown that in cases where schools remained closed for a significant period of time (such as a full academic year), as happened in Sierra Leone, girls and young women found it harder to re-enrol even after schools reopened, with enrolment rates falling close to 16% in the most disrupted villages (Rohwerder, 2020).	Studies have shown that in cases where schools remained closed for a significant period of time ( such as a full academic year ) , as happened in Sierra Leone , girls and young women found it harder to re-enrol even after schools reopened , with enrolment rates falling close to 16 % in the most disrupted villages ( Rohwerder , 2020 ) .	Studies have shown that in cases where schools remained closed for a significant period of time (such as a full academic year), as happened in Sierra Leone, girls and young women <mark>found</mark> it harder to re-enrol even after schools reopened, with enrolment rates falling close to 16% in the most disrupted villages (Rohwerder, 2020).	girls and young women found	found	<mark>found</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	Initial COVID-19 responses in Bangladesh, Kenya, Pakistan, Sierra Leone and Uganda: Documentation and learning from March to May 2020 COVID-19 Series: Synthesis Report	Debbie Hillier, Tom Newton-Lewis, Rithika Nair, Christoph Larsen	2020
cffebd71-fc0b-11ed-88fc-93f4be02dfa8	neigbor96.txt	"Some research suggests that women's organizations tend to have a more long-term, holistic approach to humanitarian action. Gupta and Leung found that ""women have long-term agendas even if their entry points are short-term projects such as recovery and reconstruction programs"" (2010, 3). Another study noted that women's organizations involved in humanitarian response in Central America tend to use a ""comprehensive approach"" that prioritizes the ""full participation of community members and responds to issues facing whole communities, while ensuring that women and their needs are taken into consideration"" (Vukojevic 2013, 7). A CARE report stated that in Malawi, ""the majority of national women-led organizations had longer-term social justice aims, but the severity of a crisis . . . meant that they may be involved in humanitarian activities"" (Lindley-Jones 2018, 19). In Haiti, formal women's organizations see that a crucial way to respond to the needs of women is to ""provide structures to help support . . . more spontaneous post-disaster efforts by women and transform them into longer-term advocacy efforts"" (Horton 2012, 305)."	"Gupta and Leung found that ""women have long-term agendas even if their entry points are short-term projects such as recovery and reconstruction programs"" (2010, 3). "	"Gupta and Leung found that "" women have long-term agendas even if their entry points are short-term projects such as recovery and reconstruction programs "" ( 2010 , 3 ) ."	"Gupta and Leung <mark>found</mark> that ""women have long-term agendas even if their entry points are short-term projects such as recovery and reconstruction programs"" (2010, 3). "	Gupta and Leung found	found	<mark>found</mark>	3	3	Belief/attitude<::>Belief/attitude<::>Belief/attitude	3	Belief/attitude	b	WOMEN LEADING LOCALLY: Exploring women’s leadership in humanitarian action in Bangladesh and South Sudan	NAMALIE JAYASINGHE, MOMOTAZ KHATUN, MOSES OKWII	2020
