input	target	output	avg loss:0.7389134450469389
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: particles a particle is simply a very tiny piece of matter  . hint:  that matter hairs of very cells tiny collar trap have . </s>	collar cells have tiny hairs that trap very tiny pieces of matter . </s>	collar cells have tiny hairs that trap very tiny pieces of matter.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: some cells have tiny hair-like fibers that are called flagella  . hint:  that particles the cells flagella collar trap have . </s>	collar cells have flagella that trap the particles  . </s>	collar cells have fibers that trap the particles that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells line the interior chambers  . hint: that particles interior hairs the tiny chambers trap have . </s>	the interior chambers have tiny hairs that trap the particles . </s>	the interior chambers have tiny hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . hint:  that particles hairs tiny trap . </s>	sponges have tiny hairs that trap particles . </s>	sponges have tiny hairs that trap particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . hint:  particles . </s>	sponges trap particles . </s>	sponges trap particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells each have a flagellum  . hint:  particles hairs tiny flagellum . </s>	flagellum are tiny hairs that trap particles . </s>	flagellum has tiny hairs that trap particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . hint:  that particles hairs of work the tiny horses sponge trap have . </s>	the work horses of the sponge have tiny hairs that trap the particles . </s>	the work horses of the sponge have tiny hairs that trap the particles.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  aquatic jellyfish are . </s>	all jellyfish are aquatic animals . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic creatures live in the water, for example  . hint:  cnidarians live all in . </s>	all cnidarians live in water . </s>	all cnidarians live in the water.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarian tentacles serve to capture prey  . hint:  capture to all tentacles aquatic serve prey . </s>	all aquatic tentacles serve to capture prey . </s>	all aquatic tentacles serve to capture prey.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic creatures live in the water, for example  . hint:  cnidarians all live . </s>	all cnidarians live in the water . </s>	all cnidarians live.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  jellyfish are all aquatic . </s>	all jellyfish are aquatic . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  aquatic jellyfish are . </s>	jellyfish are aquatic . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  aquatic anemones are . </s>	anemones are aquatic . </s>	jellyfish and anemones are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  aquatic jellyfish are . </s>	all jellyfish are aquatic  . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . hint:  aquatic jellyfish . </s>	jellyfish and anemones are aquatic  . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians are also called coelenterates  . hint:  aquatic coelenterates are . </s>	coelenterates are aquatic . </s>	coelenterates are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians are also called coelenterates  . hint:  coelenterates are all aquatic . </s>	all coelenterates are aquatic  . </s>	all coelenterates are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic animals moving through water are also subject to the principles of aerodynamics  . hint:  cnidarians water the all through . </s>	all cnidarians move through the water  . </s>	all cnidarians move through water.
substitution statement 1: all cnidarians are aquatic  . statement 2: scyphozoans are the next group of cnidarians, and they are the familiar jellyfish  . hint:  of are aquatic scyphozoans . </s>	scyphozoans are aquatic organisms  . </s>	scyphozoans are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians have a hydrostatic skeleton  . hint:  a are aquatic hydrostatic . </s>	some aquatic animals have hydrostatic skeletons  . </s>	all aquatic animals have a hydrostatic skeleton.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . hint:  studying requires weather . </s>	being a meteorologist requires studying weather  . </s>	weather requires studying weaters.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . hint:  meteorologists the weather . </s>	meteorologists study the weather  . </s>	meteorologists predict the weather.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . hint:  weather . </s>	meteorologists study weather . </s>	meteorologists predict weather.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologist meteorologist a meteorologist is a person who studies or predicts the weather  . hint:  weather the requires studying . </s>	meteorology requires studying weather . </s>	weather requires studying.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . hint:  studying weather . </s>	meteorologists require studying weather . </s>	meteorologists study weather.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists study weather conditions and prepare current and long range weather forecasts  . hint: and  predicting weather forecasts long requires current range . </s>	predicting weather requires preparing current and long range weather forecasts  . </s>	predicting weather requires studying weater and prepare current and long range weather forecasts.
substitution statement 1: predicting weather requires studying weater . statement 2: introduction to the weather introduction to weather meteorology is the study of weather  . hint: meteorology  predicting weather requires . </s>	predicting weather requires meteorology . </s>	predicting weather requires studying meteorology.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists are scientists who study the weather  . hint:  meteorologists predicting weather . </s>	predicting weather requires meteorologists . </s>	meteorologists predict weather.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: astronomy is the study of the planets, stars, and universe  . hint:  astronomy can used be . </s>	astronomy can be used to navigate . </s>	astronomy can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: maps and navigation good maps are essential to travelling, both on and off-road  . hint: knowledge stars of can on maps . </s>	knowledge of stars can replace maps while traveling on or off road . </s>	knowledge of stars can be used on maps.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: and every star there ever was is in a constellation  . hint:  to can used be navigate . </s>	knowledge of constellations can be used to navigate . </s>	knowledge of constellations can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: explorers have used the north star for navigational purposes for centuries  . hint:  the north can star used be to . </s>	you can use the north star for directions if you have the knowledge  . </s>	the north star can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: explorers have used the north star for navigational purposes for centuries  . hint:  stars explorers used have to . </s>	knowledge of the stars can be used to orient explorers . </s>	explorers have used the stars to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: star star generally speaking, the star is a symbol of hope and guidance in the midst of uncertainty  . hint:  uncertainty navigate can . </s>	uncertainty can be overcome by navigation   . </s>	uncertainty can help navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: navigation is a key element of space travel  . hint: knowledge  stars of the can travel used be . </s>	knowledge of the stars can be used to travel  . </s>	knowledge of the stars can be used to travel.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: of course, astronomers also study stars  . hint:  to can used be navigate . </s>	astronomy can be used to navigate . </s>	astronomers can be used to navigate.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brakes are also involved when the vehicle is on an incline  . hint: is vehicle friction a incline on used an . </s>	friction is used to stop a vehicle on an incline . </s>	friction is used when a vehicle is on an incline.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: fishtailing or severe braking at high speed can cause jackknifing and rollover  . hint: and  cause vehicle friction a can rollover jackknifing . </s>	friction can cause jackknifing and rollover in a vehicle  . </s>	friction can cause jackknifing and rollover.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brake dust is produced during the friction of braking  . hint:  vehicle a dust stopping brake . </s>	stopping a vehicle produces brake dust  . </s>	brake dust is used for stopping a vehicle.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brakes are applied to the rear wheels on no  2 truck  . hint:  used friction to . </s>	friction is used for stopping trucks . </s>	friction is used to stop a truck.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: friction is a force that opposes motion  . hint:  is that opposes brakes for a stopping by force used motion . </s>	a force that opposes motion is used for stopping vehicles by brakes  . </s>	a force that opposes motion is used for stopping a vehicle by brakes 
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: typically the smoother the surface is the less friction  . hint:  . </s>	brakes are less effective at stopping vehicles on smooth surfaces . </s>	brakes are used to brake.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: cars are vehicles and trucks are vehicles  . hint:  brakes for friction stopping cars . </s>	friction is used for stopping a car by brakes . </s>	friction is used for stopping cars by brakes.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: friction produces heat  . hint: brakes a heat stopping by . </s>	stopping a vehicle with brakes will generate heat . </s>	brakes can produce heat.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: trucks and cars are vehicles  . hint:  and brakes friction trucks cars . </s>	friction is used for stopping by trucks and cars using brakes . </s>	brakes prevent friction in trucks and cars.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophyte possesses stoma  . hint:  form stoma on flowers plant . </s>	flowers form on a plant possessing stoma . </s>	flowers form on stoma.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophytes appear early in the spring, as soon as the snow melts  . hint: the melts flowers appear snow . </s>	flowers form after the snow melts . </s>	flowers appear when the snow melts.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophyte possesses stoma  . hint:  stoma the on flowers plant . </s>	flowers form on the plant with stoma . </s>	flowers form on the dominant plant with stoma.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: angiosperm sporophyte is dominant  . hint:  on flowers . </s>	flowers form on angiosperms  . </s>	flowers form on angiosperm.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: angiosperm sporophyte is dominant  . hint:  on flowers form . </s>	flowers form on angiosperms . </s>	flowers form on angiosperm.
substitution statement 1: skin color is another polygenic trait  . statement 2: melanin is the skin pigment that gives the skin a tan color  . hint:  is trait melanin a polygenic . </s>	melanin amount is a polygenic trait . </s>	melanin is a polygenic trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: human skin and hair color are polygenic traits  . hint:  trait is hair color polygenic . </s>	hair color is polygenic . </s>	hair color is a polygenic trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: skin color is determined by the melanin pigment in the skin cells  . hint:  is polygenic trait . </s>	melanin pigment is determined by a polygenic trait  . </s>	melanin is a polygenic trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: polygenic inheritance polygenic traits are controlled by an unknown number of genes  . hint:  is controlled genes by skin color . </s>	skin color is controlled by an unknown number of genes  . </s>	skin color is controlled by genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: most dental variations are polygenic, that is controlled by several genes  . hint:  is controlled genes trait several by skin color . </s>	skin color is a trait controlled by several genes  . </s>	skin color is controlled by several genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: tourette syndrome a polygenic disorder   . hint:  is trait tourette syndrome . </s>	tourette syndrome is a trait . </s>	tourette syndrome is a skin color trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: phenotypic expression of polygenic traits varies over a wide range  . hint:  is phenotypic a expression skin color . </s>	skin color is a phenotypic expression  . </s>	skin color is phenotypic expression.
substitution statement 1: skin color is another polygenic trait  . statement 2: polygenic traits are controled by two or more genes  . hint:  is genes two more by skin color . </s>	skin color is controlled by two or more genes . </s>	skin color is controled by two or more genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: rather, such complex characteristics are polygenic, i e , they are influenced by multiple genes  . hint:  is genes influenced multiple by skin color . </s>	skin color is influenced by multiple genes  . </s>	skin color is influenced by multiple genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: pigment cells are what give color or tint to the skin  . hint:  is trait another what polygenic pigment . </s>	pigment is another polygenic trait  . </s>	pigment is another polygenic trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: color depends on melanin content in skin  . hint:  is trait melanin content polygenic . </s>	melanin content is a polygenic trait . </s>	melanin content is a polygenic trait.
substitution statement 1: skin color is another polygenic trait  . statement 2: phenotypic expression of polygenic traits varies over a wide range  . hint: phenotypic of a expression over varies skin color wide range . </s>	phenotypic expression of skin color varies over a wide range . </s>	phenotypic expression of skin color varies over a wide range.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: crocodilian mothers provide the most parental care compared to any other reptiles  . hint:  most reptile parents the care crocodilian mothers . </s>	crocodilian mothers are the most attentive reptile parents  . </s>	crocodilian mothers provide the most parental care.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: iguanas are good reptiles for experienced reptile caretakers  . hint:  young parents little their care to . </s>	iguana parents provide little care to their young . </s>	parents provide little care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: after spawning, they abandon their eggs and provide no parental care  . hint:  reptile eggs parents their abandon . </s>	reptile parents abandon their eggs . </s>	reptile parents abandon their eggs.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: alligators and crocodiles are the largest living reptiles  . hint:  young little their care alligators to . </s>	alligator and crocodile parents provide little care to their young . </s>	alligators provide little care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: all lizards are reptiles  . hint: provide  young parents little their lizards if care any to . </s>	lizard parents provide little if any care to their young . </s>	lizard parents provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: crocodilian mothers provide the most parental care compared to any other reptiles  . hint: provide  young their to care crocodilian mothers . </s>	crocodilian mothers provide care to their young . </s>	crocodilian mothers provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: geckos are, in fact, reptiles  . hint:  young parents little their if care any . </s>	gecko parents provide little if any care to their young . </s>	geckos parents provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: all reptiles are cold-blooded  . hint: provide  young little their are if care any to . </s>	cold-blooded parents provide little if any care to their young  . </s>	parents provide little if any care to their young.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: oaks are the most commonly attacked plants  . hint:  most interior makes ground of the oaks tissue up . </s>	ground tissue makes up most of the interior of an oak . </s>	ground tissue makes up most of the interior of oaks.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: vascular tissue and the roots involved can draw water into the plant from the ground  . hint: and  roots vascular interior of the tissue up . </s>	vascular tissue and roots make up the interior of a plant  . </s>	vascular tissue and roots make up most of the interior of a plant.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: ferns are one type of seedless plant  . hint:  most of the ground ferns tissue up . </s>	ground tissue makes up most of the interior of ferns . </s>	ground tissue makes up most of the interior of ferns.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: plants hold nutrients in tissue  . hint:  nutrients tissue . </s>	nutrients are held in tissue . </s>	ground tissue holds nutrients.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: fumes during the evaporation present a danger  . hint:  when in fumes a container open gas danger an spreads . </s>	when a gas in an open container spreads out, fumes present a danger . </s>	when a gas in an open container spreads, fumes present a danger 
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: gases as well as vapours can contaminate the workplace air  . hint:  the container open gas workplace an . </s>	when dangerous gas from an open container evaporates, it can contaminate a workplace  . </s>	gas in an open container can cause contamination to the workplace.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: gas is usually oxygen  . hint:  when oxygen air the spreads container evaporates open into an in . </s>	when oxygen in an open container evaporates , oxygen spreads out into the air . </s>	when oxygen in an open container evaporates, it spreads out into the air.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: evaporation is when a liquid turns into a gas  . hint:  liquid air the spreads a container open gas into an in . </s>	when a liquid turns into a gas in an open container, it spreads out into the air  . </s>	when a gas in an open container evaporates, that gas spreads out into the air
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: similarly, hydrogen is an explosive gas  . hint:  when air the container hydrogen open out into an spreads . </s>	when hydrogen evaporates from an open container, it spreads out into the air . </s>	when hydrogen in an open container evaporates, it spreads out into the air.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: water vapor is a gas in the air  . hint:  water vapor air the open out into an in . </s>	when water vapor in an open container evaporates , water vapor spreads out into the air . </s>	water vapor spreads out into the air in an open container.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: kids lunch boxes are marvellous containers  . hint:  when air the spreads open gas an in . </s>	if you place gas in an open box it will evaporate and spread out into the air  . </s>	when a gas in an open gas evaporates, that gas spreads out into the air
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: deadly carbon monoxide gas from the generator s exhaust can spread throughout enclosed spaces  . hint: from a carbon gas monoxide exhaust . </s>	carbon monoxide gas from a generator's exhaust has been evaporated . </s>	carbon monoxide gas from the exhaust can spread out.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: sharks have a cartilage skeleton  . hint: stronger but less than flexible . </s>	regular skeletons are less flexible than shark skeletons but stronger  . </s>	sharks are less flexible than sharks but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: people's ears and bones are made of cartilage  . hint:  made ears of are cartilage . </s>	ears made of cartilage . </s>	ears are made of cartilage.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: most fish have bony skeletons, but sharks have skeletons made of cartilage   . hint: stronger  fish sharks but less flexible . </s>	most fish have less flexible but stronger skeletons compared to sharks . </s>	fish are less flexible than sharks but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: articular cartilage is the cartilage that covers the bone and the joint areas  . hint: stronger is that bone the but less than flexible covers . </s>	bone is  less flexible but stronger than the material that covers it . </s>	bone is less flexible than the bone that covers it but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: tissues include bone and cartilage, bone marrow and corneas  . hint: tissues flexible . </s>	some bodily tissues are flexible, while others are strong  . </s>	tissues are flexible.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: cartilage is more flexible and lighter in weight than bone  . hint:  is bone than more cartilage . </s>	bone is stronger and more rigid than cartilage . </s>	bone is more weight dense than bone.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: sharks have a cartilage skeleton  . hint: stronger  bone but less than flexible . </s>	bone skeletons are less flexible than shark skeletons but stronger . </s>	bone is less flexible than sharks but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: cartilage is strong, flexible, and lightweight  . hint: stronger is  bone but less than lightweight cartilage . </s>	bone is less lightweight than cartilage but stronger  . </s>	bone is less lightweight than cartilage but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: grossly, cartilage is a semi-translucent tissue, firm, but more flexible than bone  . hint: semi-translucent is  bone less a than flexible . </s>	bone is less flexible than a semi-translucent tissue . </s>	bone is less flexible than a semi-translucent tissue.
substitution statement 1: bad weather decreases visibility while driving . statement 2: more visibility means safe operation  . hint:  decreases weather safe driving operation bad . </s>	bad weather decreases safe operation while driving . </s>	bad weather decreases safe operation.
substitution statement 1: bad weather decreases visibility while driving . statement 2: good visibility is essential for safe driving  . hint:  bad weather driving . </s>	bad weather causes unsafe driving conditions   . </s>	bad weather can prevent driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: another dangerous weather phenomena that thunderstorms produce is hail  . hint:  decreases hail visibility driving while . </s>	hail decreases visibility while driving . </s>	hail decreases visibility while driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: while driving to the small boat harbor tournament site, the fog had taken visibility to near zero  . hint:  zero weather to near visibility bad . </s>	bad weather takes visibility to near zero  . </s>	bad weather decreases visibility to near zero.
substitution statement 1: bad weather decreases visibility while driving . statement 2: secondary accidents are a major problem under driving conditions of reduced visibility  . hint:  weather accidents of bad . </s>	bad weather increases the risk of car accidents  . </s>	bad weather can cause accidents.
substitution statement 1: bad weather decreases visibility while driving . statement 2: collisions are more likely when visibility is poor  . hint:  more likely . </s>	bad weather makes collisions more likely while driving  . </s>	collisions are more likely.
substitution statement 1: bad weather decreases visibility while driving . statement 2: for example, lack of visibility is a major cause of many accidents  . hint:  cause weather accidents bad . </s>	bad weather causes car accidents . </s>	bad weather can cause accidents.
substitution statement 1: bad weather decreases visibility while driving . statement 2: good visibility is essential for safe driving  . hint: safe bad weather driving . </s>	bad weather impairs safe driving . </s>	bad weather is essential for safe driving.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: like proteins, dna and rna are polymers of various small chemically related molecules  . hint:  membrane molecules small various polymers of squeeze the nuclear related pores can through chemically in . </s>	polymers of various small chemically related molecules can squeeze through pores in the nuclear membrane . </s>	polymers of various small chemically related polymers of various small chemically related molecules that can
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: cells with a nuclear membrane are called eukaryotic   . hint:  is that small molecule squeeze a rna pores can cells through eukaryotic in . </s>	rna is a small molecule that can squeeze through pores in eukaryotic cells  . </s>	rna is a small molecule that can squeeze through pores in euk
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: rna is ribonucleic acid like dna, it is a nucleic acid  . hint:  is that membrane small nuclear the molecule squeeze pores can through acid ribonucleic . </s>	ribonucleic acid is a small molecule that can squeeze through pores in the nuclear membrane  . </s>	ribonucleic acid is a small molecule that can squeeze through pores in
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: for example, the nuclear membrane keeps the dna inside of the nucleus  . hint: is that dna small of molecule squeeze a rna pores can the through nucleus . </s>	rna is a small molecule that can squeeze through pores of the nucleus that holds dna . </s>	rna is a small molecule that can squeeze through pores in the nucle
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: nuclear membranes are thickened, rounded and slightly irregular  . hint:  molecule rounded rna pores can through irregular slightly . </s>	rna is a small molecule that can squeeze through thickened, rounded and slightly irregular pores . </s>	rna can squeeze through pores in something rounded, slightly irregular.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: cells with a nuclear membrane are called eukaryotic   . hint:  is that small the molecule squeeze a pores can rna through eukaryotic . </s>	rna is a small molecule that can squeeze through the pores of a eukaryotic cell . </s>	rna is a small molecule that can squeeze through pores in the e
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: to protect themselves corals have evolved a variety of defenses  . hint:  for darts sea . </s>	poisonus darts are used by sea anemones for protection  . </s>	corals use darts to protect themselves.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: poison dart frogs are the source of a toxin used by natives on their poison darts  . hint:  anemones defense toxin for a by sea used . </s>	a toxin is used for defense by sea anemones . </s>	a toxin is used for defense by sea anemones.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: another reef inhabitant is the anemone  . hint:  sea . </s>	sea creatures live in reefs . </s>	sea anemones use poisonous darts to protect them.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: venomous creatures can often use their poison as a weapon  . hint:  anemones venomous are sea . </s>	sea anemones are venomous . </s>	venomous darts are used for defense by sea anemones 
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: sea anemones are close relatives of corals   . hint:  poisonous for of close are darts by defense relatives used . </s>	poisonous darts are used for defense by close relatives of coral . </s>	poisonous darts are used for defense by close relatives of corals.
