input	target	output	avg loss:0.9438208929287193
substitution statement 1: a vehicle is used for transportation . statement 2: all traffic vehicles are air planes  . </s>	a plane is used for transportation . </s>	air planes are used for transportation.
substitution statement 1: a vehicle is used for transportation . statement 2: cars are vehicles and trucks are vehicles  . </s>	trucks are used for transportation . </s>	trucks are used for transportation.
substitution statement 1: a vehicle is used for transportation . statement 2: cars are vehicles and trucks are vehicles  . </s>	a car is used for transportation  . </s>	trucks are used for transportation.
substitution statement 1: a vehicle is used for transportation . statement 2: motorcycles are, for the most part, single occupant vehicles  . </s>	motorcycles are used for transportation . </s>	motorcycles are used for transportation.
substitution statement 1: a vehicle is used for transportation . statement 2: if in a moving car, pull over and stop as quickly as safety permits, but stay in the vehicle  . </s>	moving cars are used for transportation . </s>	moving cars are used for transportation.
substitution statement 1: a vehicle is used for transportation . statement 2: transportation causes most of the air pollution in and around vancouver  . </s>	a vehicle causes  air pollution . </s>	vehicles cause most of the air pollution in and around vancouver.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells or choanocytes are the work horses  . </s>	choanocytes have tiny hairs that trap the particles  . </s>	the work horses have tiny hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: particles a particle is simply a very tiny piece of matter  . </s>	collar cells have tiny hairs that trap very tiny pieces of matter . </s>	collar cells have tiny hairs that traps particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: some cells have tiny hair-like fibers that are called flagella  . </s>	collar cells have flagella that trap the particles  . </s>	collar cells have hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells line the interior chambers  . </s>	the interior chambers have tiny hairs that trap the particles . </s>	tiny hairs that trap particles line the interior chambers.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . </s>	sponges have tiny hairs that trap particles . </s>	sponges have tiny hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . </s>	sponges trap particles . </s>	sponges have tiny hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells each have a flagellum  . </s>	flagellum are tiny hairs that trap particles . </s>	flagellums have tiny hairs that trap the particles.
substitution statement 1: collar cells have tiny hairs that trap the particles  . statement 2: collar cells are the work horses of the sponge  . </s>	the work horses of the sponge have tiny hairs that trap the particles . </s>	sponges have tiny hairs that trap the particles.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	all jellyfish are aquatic animals . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic creatures live in the water, for example  . </s>	all cnidarians live in water . </s>	cnidarians live in the water.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarian tentacles serve to capture prey  . </s>	all aquatic tentacles serve to capture prey . </s>	tentacles capture prey.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic creatures live in the water, for example  . </s>	all cnidarians live in the water . </s>	cnidarians live in the water.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	all jellyfish are aquatic . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	jellyfish are aquatic . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	anemones are aquatic . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	all jellyfish are aquatic  . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians include jellyfish and anemones  . </s>	jellyfish and anemones are aquatic  . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians are also called coelenterates  . </s>	coelenterates are aquatic . </s>	coelenterates are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians are also called coelenterates  . </s>	all coelenterates are aquatic  . </s>	coelenterates are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: aquatic animals moving through water are also subject to the principles of aerodynamics  . </s>	all cnidarians move through the water  . </s>	all cnidarians moving through water are subject to the principles of aerodynamic
substitution statement 1: all cnidarians are aquatic  . statement 2: scyphozoans are the next group of cnidarians, and they are the familiar jellyfish  . </s>	scyphozoans are aquatic organisms  . </s>	jellyfish are aquatic.
substitution statement 1: all cnidarians are aquatic  . statement 2: cnidarians have a hydrostatic skeleton  . </s>	some aquatic animals have hydrostatic skeletons  . </s>	aquatic skeletons have hydrostatic skeletons.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . </s>	being a meteorologist requires studying weather  . </s>	meteorologists study weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . </s>	meteorologists study the weather  . </s>	meteorologists study weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . </s>	meteorologists study weather . </s>	meteorologists study weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologist meteorologist a meteorologist is a person who studies or predicts the weather  . </s>	meteorology requires studying weather . </s>	a person who studies or predicts weather requires studying weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists try to predict the weather  . </s>	meteorologists require studying weather . </s>	meteorologists study weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists study weather conditions and prepare current and long range weather forecasts  . </s>	predicting weather requires preparing current and long range weather forecasts  . </s>	weather forecasts are prepared by meteorologists.
substitution statement 1: predicting weather requires studying weater . statement 2: introduction to the weather introduction to weather meteorology is the study of weather  . </s>	predicting weather requires meteorology . </s>	predicting weather requires studying weater.
substitution statement 1: predicting weather requires studying weater . statement 2: meteorologists are scientists who study the weather  . </s>	predicting weather requires meteorologists . </s>	predicting weater requires studying weater.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: astronomy is the study of the planets, stars, and universe  . </s>	astronomy can be used to navigate . </s>	astronomy can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: maps and navigation good maps are essential to travelling, both on and off-road  . </s>	knowledge of stars can replace maps while traveling on or off road . </s>	knowledge of the stars can be used to travel.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: and every star there ever was is in a constellation  . </s>	knowledge of constellations can be used to navigate . </s>	the constellations of the planet can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: explorers have used the north star for navigational purposes for centuries  . </s>	you can use the north star for directions if you have the knowledge  . </s>	explorers have used the north star for navigational purposes for centuries.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: explorers have used the north star for navigational purposes for centuries  . </s>	knowledge of the stars can be used to orient explorers . </s>	explorers have used the north star for navigational purposes for centuries.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: star star generally speaking, the star is a symbol of hope and guidance in the midst of uncertainty  . </s>	uncertainty can be overcome by navigation   . </s>	a symbol of hope and guidance can be used to navigate.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: navigation is a key element of space travel  . </s>	knowledge of the stars can be used to travel  . </s>	knowledge of the stars can be used to travel space.
substitution statement 1: knowledge of the stars can be used to navigate . statement 2: of course, astronomers also study stars  . </s>	astronomy can be used to navigate . </s>	astronomers can navigate.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brakes are also involved when the vehicle is on an incline  . </s>	friction is used to stop a vehicle on an incline . </s>	friction is used for stopping a vehicle.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: fishtailing or severe braking at high speed can cause jackknifing and rollover  . </s>	friction can cause jackknifing and rollover in a vehicle  . </s>	friction is used for stopping a vehicle by jackknifing and rollover 
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brake dust is produced during the friction of braking  . </s>	stopping a vehicle produces brake dust  . </s>	brake dust is produced during stopping a vehicle.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: brakes are applied to the rear wheels on no  2 truck  . </s>	friction is used for stopping trucks . </s>	friction is used for stopping a truck by brakes.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: friction is a force that opposes motion  . </s>	a force that opposes motion is used for stopping vehicles by brakes  . </s>	brakes can force a vehicle to move.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: typically the smoother the surface is the less friction  . </s>	brakes are less effective at stopping vehicles on smooth surfaces . </s>	the smoother the surface is used for stopping a vehicle by brakes.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: cars are vehicles and trucks are vehicles  . </s>	friction is used for stopping a car by brakes . </s>	friction is used for stopping a truck by brakes.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: friction produces heat  . </s>	stopping a vehicle with brakes will generate heat . </s>	brakes produce heat.
substitution statement 1: friction is used for stopping a vehicle by brakes . statement 2: trucks and cars are vehicles  . </s>	friction is used for stopping by trucks and cars using brakes . </s>	friction is used for stopping a truck by brakes.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophyte possesses stoma  . </s>	flowers form on a plant possessing stoma . </s>	flowers form on the dominant plant.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophytes appear early in the spring, as soon as the snow melts  . </s>	flowers form after the snow melts . </s>	flowers form early in the spring, as soon as the snow melts.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: sporophyte possesses stoma  . </s>	flowers form on the plant with stoma . </s>	flowers form on the dominant plant.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: angiosperm sporophyte is dominant  . </s>	flowers form on angiosperms  . </s>	flowers form on angiosperm.
substitution statement 1: flowers form on the dominant sporophyte plant  . statement 2: angiosperm sporophyte is dominant  . </s>	flowers form on angiosperms . </s>	flowers form on angiosperm.
substitution statement 1: skin color is another polygenic trait  . statement 2: melanin is the skin pigment that gives the skin a tan color  . </s>	melanin amount is a polygenic trait . </s>	melanin is another polygenic trait that gives the skin a tan color 
substitution statement 1: skin color is another polygenic trait  . statement 2: human skin and hair color are polygenic traits  . </s>	hair color is polygenic . </s>	human hair is another traits.
substitution statement 1: skin color is another polygenic trait  . statement 2: skin color is determined by the melanin pigment in the skin cells  . </s>	melanin pigment is determined by a polygenic trait  . </s>	melanin is determined by the melanin pigment in the skin cells.
substitution statement 1: skin color is another polygenic trait  . statement 2: polygenic inheritance polygenic traits are controlled by an unknown number of genes  . </s>	skin color is controlled by an unknown number of genes  . </s>	skin color is controlled by an unknown number of genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: most dental variations are polygenic, that is controlled by several genes  . </s>	skin color is a trait controlled by several genes  . </s>	skin color is a trait controlled by several genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: tourette syndrome a polygenic disorder   . </s>	tourette syndrome is a trait . </s>	skin color is another disorder.
substitution statement 1: skin color is another polygenic trait  . statement 2: phenotypic expression of polygenic traits varies over a wide range  . </s>	skin color is a phenotypic expression  . </s>	skin color is a phenotypic expression.
substitution statement 1: skin color is another polygenic trait  . statement 2: polygenic traits are controled by two or more genes  . </s>	skin color is controlled by two or more genes . </s>	skin color is controled by two or more genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: rather, such complex characteristics are polygenic, i e , they are influenced by multiple genes  . </s>	skin color is influenced by multiple genes  . </s>	skin color is influenced by multiple genes.
substitution statement 1: skin color is another polygenic trait  . statement 2: pigment cells are what give color or tint to the skin  . </s>	pigment is another polygenic trait  . </s>	pigment cells are polygenic.
substitution statement 1: skin color is another polygenic trait  . statement 2: color depends on melanin content in skin  . </s>	melanin content is a polygenic trait . </s>	melanin content depends on melanin content.
substitution statement 1: skin color is another polygenic trait  . statement 2: phenotypic expression of polygenic traits varies over a wide range  . </s>	phenotypic expression of skin color varies over a wide range . </s>	skin color is a phenotypic expression.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: crocodilian mothers provide the most parental care compared to any other reptiles  . </s>	crocodilian mothers are the most attentive reptile parents  . </s>	crocodilian mothers provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: iguanas are good reptiles for experienced reptile caretakers  . </s>	iguana parents provide little care to their young . </s>	iguanas provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: after spawning, they abandon their eggs and provide no parental care  . </s>	reptile parents abandon their eggs . </s>	reptile parents abandon their eggs after spawning.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: alligators and crocodiles are the largest living reptiles  . </s>	alligator and crocodile parents provide little care to their young . </s>	alligators and crocodiles provide little if any care to their
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: all lizards are reptiles  . </s>	lizard parents provide little if any care to their young . </s>	lizards provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: crocodilian mothers provide the most parental care compared to any other reptiles  . </s>	crocodilian mothers provide care to their young . </s>	crocodilian mothers provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: geckos are, in fact, reptiles  . </s>	gecko parents provide little if any care to their young . </s>	geckos provide little if any care to their young.
substitution statement 1: reptile parents provide little if any care to their young  . statement 2: all reptiles are cold-blooded  . </s>	cold-blooded parents provide little if any care to their young  . </s>	cold-blooded parents provide little if any care to their young.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: oaks are the most commonly attacked plants  . </s>	ground tissue makes up most of the interior of an oak . </s>	ground tissue makes up most of the interior of oaks.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: vascular tissue and the roots involved can draw water into the plant from the ground  . </s>	vascular tissue and roots make up the interior of a plant  . </s>	roots can draw water into the plant.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: ferns are one type of seedless plant  . </s>	ground tissue makes up most of the interior of ferns . </s>	ground tissue makes up most of the interior of ferns.
substitution statement 1: ground tissue makes up most of the interior of a plant  . statement 2: plants hold nutrients in tissue  . </s>	nutrients are held in tissue . </s>	ground tissue makes up most of the interior of plants.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: fumes during the evaporation present a danger  . </s>	when a gas in an open container spreads out, fumes present a danger . </s>	fumes spread out into the air during the evaporation.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: gases as well as vapours can contaminate the workplace air  . </s>	when dangerous gas from an open container evaporates, it can contaminate a workplace  . </s>	vapours can contaminate the workplace.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: gas is usually oxygen  . </s>	when oxygen in an open container evaporates , oxygen spreads out into the air . </s>	when a gas in an open container evaporates, it spreads out into the air 
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: evaporation is when a liquid turns into a gas  . </s>	when a liquid turns into a gas in an open container, it spreads out into the air  . </s>	when a liquid turns into a gas, it spreads out into the air.
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: similarly, hydrogen is an explosive gas  . </s>	when hydrogen evaporates from an open container, it spreads out into the air . </s>	when a hydrogen in an open container evaporates, that hydrogen spreads out into the air
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: water vapor is a gas in the air  . </s>	when water vapor in an open container evaporates , water vapor spreads out into the air . </s>	when a gas in an open container evaporates, it spreads out into the air 
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: kids lunch boxes are marvellous containers  . </s>	if you place gas in an open box it will evaporate and spread out into the air  . </s>	when a gas in an open container evaporates, that gas spreads out into the air
substitution statement 1: when a gas in an open container evaporates , that gas spreads out into the air . statement 2: deadly carbon monoxide gas from the generator s exhaust can spread throughout enclosed spaces  . </s>	carbon monoxide gas from a generator's exhaust has been evaporated . </s>	when a generator in an open container evaporates, it can spread out into the air 
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: sharks have a cartilage skeleton  . </s>	regular skeletons are less flexible than shark skeletons but stronger  . </s>	sharks have bone that is less flexible than bone.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: people's ears and bones are made of cartilage  . </s>	ears made of cartilage . </s>	people's ears are less flexible than cartilage but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: most fish have bony skeletons, but sharks have skeletons made of cartilage   . </s>	most fish have less flexible but stronger skeletons compared to sharks . </s>	sharks have bones made of bone.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: articular cartilage is the cartilage that covers the bone and the joint areas  . </s>	bone is  less flexible but stronger than the material that covers it . </s>	articular cartilage is less flexible than cartilage but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: tissues include bone and cartilage, bone marrow and corneas  . </s>	some bodily tissues are flexible, while others are strong  . </s>	bone marrow is less flexible than cartilage.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: cartilage is more flexible and lighter in weight than bone  . </s>	bone is stronger and more rigid than cartilage . </s>	bone is lighter in weight than bone.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: sharks have a cartilage skeleton  . </s>	bone skeletons are less flexible than shark skeletons but stronger . </s>	sharks have bone that is less flexible than bone.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: cartilage is strong, flexible, and lightweight  . </s>	bone is less lightweight than cartilage but stronger  . </s>	bone is less flexible than bone but stronger.
substitution statement 1: bone is less flexible than cartilage but stronger  . statement 2: grossly, cartilage is a semi-translucent tissue, firm, but more flexible than bone  . </s>	bone is less flexible than a semi-translucent tissue . </s>	a semi-translucent tissue is less flexible than bone.
substitution statement 1: bad weather decreases visibility while driving . statement 2: more visibility means safe operation  . </s>	bad weather decreases safe operation while driving . </s>	bad weather can lead to safe operation.
substitution statement 1: bad weather decreases visibility while driving . statement 2: good visibility is essential for safe driving  . </s>	bad weather causes unsafe driving conditions   . </s>	bad weather decreases safe driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: another dangerous weather phenomena that thunderstorms produce is hail  . </s>	hail decreases visibility while driving . </s>	thunderstorms decrease visibility while driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: while driving to the small boat harbor tournament site, the fog had taken visibility to near zero  . </s>	bad weather takes visibility to near zero  . </s>	bad weather decreases visibility while driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: secondary accidents are a major problem under driving conditions of reduced visibility  . </s>	bad weather increases the risk of car accidents  . </s>	bad weather can cause secondary accidents.
substitution statement 1: bad weather decreases visibility while driving . statement 2: collisions are more likely when visibility is poor  . </s>	bad weather makes collisions more likely while driving  . </s>	bad weather decreases collisions while driving.
substitution statement 1: bad weather decreases visibility while driving . statement 2: for example, lack of visibility is a major cause of many accidents  . </s>	bad weather causes car accidents . </s>	bad weather can cause accidents.
substitution statement 1: bad weather decreases visibility while driving . statement 2: good visibility is essential for safe driving  . </s>	bad weather impairs safe driving . </s>	bad weather decreases safe driving.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: like proteins, dna and rna are polymers of various small chemically related molecules  . </s>	polymers of various small chemically related molecules can squeeze through pores in the nuclear membrane . </s>	proteins can squeeze through pores in the nuclear membrane.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: cells with a nuclear membrane are called eukaryotic   . </s>	rna is a small molecule that can squeeze through pores in eukaryotic cells  . </s>	rna can squeeze through pores in cells.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: rna is ribonucleic acid like dna, it is a nucleic acid  . </s>	ribonucleic acid is a small molecule that can squeeze through pores in the nuclear membrane  . </s>	ribonucleic acid can squeeze through pores in the nuclear membrane.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: for example, the nuclear membrane keeps the dna inside of the nucleus  . </s>	rna is a small molecule that can squeeze through pores of the nucleus that holds dna . </s>	rna is a small molecule that can squeeze through pores in the nucle
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: nuclear membranes are thickened, rounded and slightly irregular  . </s>	rna is a small molecule that can squeeze through thickened, rounded and slightly irregular pores . </s>	rna can squeeze through pores.
substitution statement 1: rna is a small molecule that can squeeze through pores in the nuclear membrane  . statement 2: cells with a nuclear membrane are called eukaryotic   . </s>	rna is a small molecule that can squeeze through the pores of a eukaryotic cell . </s>	rna can squeeze through pores in cells.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: to protect themselves corals have evolved a variety of defenses  . </s>	poisonus darts are used by sea anemones for protection  . </s>	poisonous darts are used to protect corals.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: poison dart frogs are the source of a toxin used by natives on their poison darts  . </s>	a toxin is used for defense by sea anemones . </s>	frogs are used for defense by sea anemonees.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: another reef inhabitant is the anemone  . </s>	sea creatures live in reefs . </s>	poisonous darts are used for defense by reef inhabitants.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: venomous creatures can often use their poison as a weapon  . </s>	sea anemones are venomous . </s>	venomous creatures can often use their darts as a weapon.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: sea anemones are close relatives of corals   . </s>	poisonous darts are used for defense by close relatives of coral . </s>	poisonous darts are used for defense by coral.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: sea anemones are close relatives of corals   . </s>	close relatives of coral use poisonous darts for defense . </s>	poisonous darts are used for defense by coral.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: protection at the gateway is the best defense  . </s>	poisonous darts are used as protection by sea anemones  . </s>	poisonous darts are used by sea anemonees.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: anthozoans are the familiar anemones and corals  . </s>	poisonous darts are used for defense by anthozoans  . </s>	poisonous darts are used for defense by anthozoans.
substitution statement 1: poisonous darts are used for defense by sea anemones . statement 2: sea anemones are related to jellyfish and coral  . </s>	poisonous darts are used for defense by an organism related to jellyfish and coral . </s>	poisonous darts are used for defense by jellyfish and coral.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: small lymph capillaries collect lymph  . </s>	small capillaries collect fluid . </s>	small lymph capillaries collect lymph.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: lymph vessels carry lymph, a colorless, watery fluid that contains lymphocytes  . </s>	fluid that leaks out of capillaries into spaces between cells contains lymphocytes . </s>	vessels carry colorless, watery fluid that leaks out of capillaries into spaces between
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: capillary walls are quite permeable  . </s>	lymph is the fluid that leaks from permeable walls into spaces between cells . </s>	lymph is a fluid that leaks out of walls into spaces between cells.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: system consists of lymph capillaries, lymph veins and lymph nodes  . </s>	lymph is in nodes . </s>	lymph nodes leak out of capillaries into spaces between cells.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: lymph fluid is rich in protein  . </s>	a protein-rich fluid leaks into spaces between cells . </s>	protein leaks out of capillaries into spaces between cells.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: humans are made up of trillions of cells  . </s>	humans contain lymph . </s>	lymph is a fluid that leaks out of capillaries into spaces between humans.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: capillaries are microscopic vessels  . </s>	lymph is a fluid that leaks out of microscopic vessels into spaces between cells  . </s>	lymph is a fluid that leaks out of microscopic vessels into spaces between cells 
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: bacteria invade lymph nodes, which swell, creating the buboes  . </s>	swelling nodes leak fluid out of capillaries into spaces between cells . </s>	bacteria can swell.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: lymph nodes, or glands, filter the lymph fluid  . </s>	lymph is filtered by nodes . </s>	glands filter fluid that leaks out of capillaries into spaces between cells.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: capillaries capillaries are tiny, thin walled blood vessels  . </s>	lymph fluid leaks out of blood vessels into spaces between cells . </s>	lymph is a fluid that leaks out of tiny, thin walled blood vessels into
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: lymph, a fluid rich in white blood cells, flows through the lymphatic vessels  . </s>	a fluid that leaks out of capillaries into spaces between cells is rich in white blood cells . </s>	white blood cells flow through the lymphatic vessels.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: lymph fluid is rich in protein  . </s>	a fluid rich in protein leaks out of capillaries into spaces between cells . </s>	protein leaks out of capillaries into spaces between cells.
substitution statement 1: lymph is a fluid that leaks out of capillaries into spaces between cells  . statement 2: capillaries connect arteries to veins   . </s>	lymph is a fluid that leaks out of the connection of arteries to veins  . </s>	lymph is a fluid that leaks out of arteries into spaces between cells.
substitution statement 1: any antigen that causes an allergy is called an allergen  . statement 2: antigens are proteins foreign to the body  . </s>	any foreign protein that causes an allergic reaction is called an allergen  . </s>	proteins foreign to the body that causes an allergy is called an allergen.
substitution statement 1: any antigen that causes an allergy is called an allergen  . statement 2: asthma attacks are caused by allergies  . </s>	allergens can trigger asthma attacks . </s>	asthma attacks can cause allergies.
substitution statement 1: any antigen that causes an allergy is called an allergen  . statement 2: antibodies are produced to fight antigens  . </s>	antibodies are produced to fight an allergens  . </s>	antibodies are produced to fight allergy.
